receipt_id,visit_id,paid_at,payment_method,customer_id,subtotal_yen,discount_total_yen,tax_rate_applied,tax_rate_hist_id,tax_yen,total_yen,applied_discount_ids,points_earned,points_used
R00001625,V00001625,2025-02-13T22:25:54+09:00,card,,10030,602,0.08,TH00000003,754,10182,D001|D002,0,0
R00001626,V00001626,2025-02-13T12:31:42+09:00,qr,,10560,628,0.08,TH00000003,795,10727,D001|D002,0,0
R00001627,V00001627,2025-02-13T19:30:32+09:00,card,,15300,865,0.08,TH00000003,1155,15590,D001|D002,0,0
R00001628,V00001628,2025-02-13T12:48:01+09:00,cash,,7470,474,0.08,TH00000003,560,7556,D001|D002,0,0
R00001629,V00001629,2025-02-13T10:00:45+09:00,qr,C00000485,13850,793,0.08,TH00000003,1045,14102,D001|D002,0,0
R00001630,V00001630,2025-02-13T12:08:37+09:00,cash,C00000486,5620,381,0.08,TH00000003,419,5658,D001|D002,0,0
R00001631,V00001631,2025-02-13T12:04:20+09:00,qr,,11000,650,0.08,TH00000003,828,11178,D001|D002,0,0
R00001632,V00001632,2025-02-13T20:25:38+09:00,cash,,8210,511,0.08,TH00000003,616,8315,D001|D002,0,0
R00001633,V00001633,2025-02-13T08:14:19+09:00,qr,,980,149,0.08,TH00000003,66,897,D001|D002,0,0
R00001634,V00001634,2025-02-13T08:34:08+09:00,qr,,11860,693,0.08,TH00000003,893,12060,D001|D002,0,0
R00001635,V00001635,2025-02-13T19:51:18+09:00,cash,,1170,159,0.08,TH00000003,81,1092,D001|D002,0,0
R00001636,V00001636,2025-02-13T19:08:33+09:00,cash,,2380,219,0.08,TH00000003,173,2334,D001|D002,0,0
R00001637,V00001637,2025-02-13T16:32:45+09:00,qr,,1870,194,0.08,TH00000003,134,1810,D001|D002,0,0
R00001638,V00001638,2025-02-13T13:48:01+09:00,qr,,900,145,0.08,TH00000003,60,815,D001|D002,0,0
R00001639,V00001639,2025-02-13T21:30:18+09:00,cash,,10750,638,0.08,TH00000003,809,10921,D001|D002,0,0
R00001640,V00001640,2025-02-13T16:02:28+09:00,qr,C00000487,5760,388,0.08,TH00000003,430,5802,D001|D002,0,0
R00001641,V00001641,2025-02-13T13:40:18+09:00,qr,C00000488,9240,562,0.08,TH00000003,694,9372,D001|D002,0,0
R00001642,V00001642,2025-02-13T15:59:02+09:00,cash,,3740,287,0.08,TH00000003,276,3729,D001|D002,0,0
R00001643,V00001643,2025-02-13T19:41:50+09:00,cash,,3340,267,0.08,TH00000003,246,3319,D001|D002,0,0
R00001644,V00001644,2025-02-13T12:00:06+09:00,card,,5180,359,0.08,TH00000003,386,5207,D001|D002,0,0
R00001645,V00001645,2025-02-13T13:13:01+09:00,card,,4900,345,0.08,TH00000003,364,4919,D001|D002,0,0
R00001646,V00001646,2025-02-13T18:10:54+09:00,qr,C00000489,5130,357,0.08,TH00000003,382,5155,D001|D002,0,0
R00001647,V00001647,2025-02-13T08:48:24+09:00,card,,10470,624,0.08,TH00000003,788,10634,D001|D002,0,0
R00001648,V00001648,2025-02-13T15:22:14+09:00,cash,,9180,559,0.08,TH00000003,690,9311,D001|D002,0,0
R00001649,V00001649,2025-02-13T17:12:25+09:00,qr,,3640,282,0.08,TH00000003,269,3627,D001|D002,0,0
R00001650,V00001650,2025-02-14T11:37:51+09:00,cash,C00000490,6860,443,0.08,TH00000003,513,6930,D001|D002,0,0
R00001651,V00001651,2025-02-14T18:44:42+09:00,cash,,5020,351,0.08,TH00000003,374,5043,D001|D002,0,0
R00001652,V00001652,2025-02-14T13:51:59+09:00,qr,,6680,434,0.08,TH00000003,500,6746,D001|D002,0,0
R00001653,V00001653,2025-02-14T14:44:11+09:00,card,,5740,387,0.08,TH00000003,428,5781,D001|D002,0,0
R00001654,V00001654,2025-02-14T19:41:38+09:00,cash,,780,139,0.08,TH00000003,51,692,D001|D002,0,0
R00001655,V00001655,2025-02-14T11:13:45+09:00,qr,C00000491,13200,760,0.08,TH00000003,995,13435,D001|D002,0,0
R00001656,V00001656,2025-02-14T18:23:15+09:00,cash,,12030,702,0.08,TH00000003,906,12234,D001|D002,0,0
R00001657,V00001657,2025-02-14T16:02:56+09:00,qr,,5430,372,0.08,TH00000003,405,5463,D001|D002,0,0
R00001658,V00001658,2025-02-14T17:48:29+09:00,cash,,15180,859,0.08,TH00000003,1146,15467,D001|D002,0,0
R00001659,V00001659,2025-02-14T21:16:56+09:00,card,,12710,736,0.08,TH00000003,958,12932,D001|D002,0,0
R00001660,V00001660,2025-02-14T13:46:53+09:00,card,,9820,591,0.08,TH00000003,738,9967,D001|D002,0,0
R00001661,V00001661,2025-02-14T11:35:54+09:00,qr,,900,145,0.08,TH00000003,60,815,D001|D002,0,0
R00001662,V00001662,2025-02-14T22:42:25+09:00,card,,7240,462,0.08,TH00000003,542,7320,D001|D002,0,0
R00001663,V00001663,2025-02-14T18:15:36+09:00,qr,C00000492,6820,441,0.08,TH00000003,510,6889,D001|D002,0,0
R00001664,V00001664,2025-02-14T17:25:25+09:00,card,,12470,724,0.08,TH00000003,940,12686,D001|D002,0,0
R00001665,V00001665,2025-02-14T19:55:05+09:00,qr,,6350,418,0.08,TH00000003,475,6407,D001|D002,0,0
R00001666,V00001666,2025-02-14T11:10:20+09:00,cash,,9120,556,0.08,TH00000003,685,9249,D001|D002,0,0
R00001667,V00001667,2025-02-14T14:25:13+09:00,card,,5260,363,0.08,TH00000003,392,5289,D001|D002,0,0
R00001668,V00001668,2025-02-14T15:31:37+09:00,qr,,4440,322,0.08,TH00000003,329,4447,D001|D002,0,0
R00001669,V00001669,2025-02-14T11:01:21+09:00,cash,C00000493,8680,534,0.08,TH00000003,652,8798,D001|D002,0,0
R00001670,V00001670,2025-02-14T14:55:59+09:00,cash,,10700,635,0.08,TH00000003,805,10870,D001|D002,0,0
R00001671,V00001671,2025-02-14T20:54:16+09:00,card,,11660,683,0.08,TH00000003,878,11855,D001|D002,0,0
R00001672,V00001672,2025-02-14T22:56:23+09:00,cash,,6940,447,0.08,TH00000003,519,7012,D001|D002,0,0
R00001673,V00001673,2025-02-14T20:22:26+09:00,qr,C00000494,10810,641,0.08,TH00000003,814,10983,D001|D002,0,0
R00001674,V00001674,2025-02-14T16:41:36+09:00,qr,C00000495,6330,417,0.08,TH00000003,473,6386,D001|D002,0,0
R00001675,V00001675,2025-02-14T18:22:28+09:00,cash,,14540,827,0.08,TH00000003,1097,14810,D001|D002,0,0
R00001676,V00001676,2025-02-14T08:43:43+09:00,cash,,9790,590,0.08,TH00000003,736,9936,D001|D002,0,0
R00001677,V00001677,2025-02-14T10:12:38+09:00,card,C00000496,12030,702,0.08,TH00000003,906,12234,D001|D002,0,0
R00001678,V00001678,2025-02-14T19:22:41+09:00,qr,,18580,1029,0.08,TH00000003,1404,18955,D001|D002,0,0
R00001679,V00001679,2025-02-14T11:05:05+09:00,qr,,9830,592,0.08,TH00000003,739,9977,D001|D002,0,0
R00001680,V00001680,2025-02-14T18:32:31+09:00,qr,C00000497,6150,408,0.08,TH00000003,459,6201,D001|D002,0,0
R00001681,V00001681,2025-02-14T09:53:35+09:00,cash,,9130,557,0.08,TH00000003,686,9259,D001|D002,0,0
R00001682,V00001682,2025-02-14T11:59:25+09:00,qr,C00000498,6780,439,0.08,TH00000003,507,6848,D001|D002,0,0
R00001683,V00001683,2025-02-15T15:20:31+09:00,cash,,2720,236,0.08,TH00000003,199,2683,D001|D002,0,0
R00001684,V00001684,2025-02-15T09:28:38+09:00,qr,,3180,259,0.08,TH00000003,234,3155,D001|D002,0,0
R00001685,V00001685,2025-02-15T20:23:21+09:00,qr,,9590,580,0.08,TH00000003,721,9731,D001|D002,0,0
R00001686,V00001686,2025-02-15T11:11:48+09:00,qr,,7520,476,0.08,TH00000003,564,7608,D001|D002,0,0
R00001687,V00001687,2025-02-15T22:35:35+09:00,qr,,13500,775,0.08,TH00000003,1018,13743,D001|D002,0,0
R00001688,V00001688,2025-02-15T21:49:34+09:00,qr,C00000499,8430,522,0.08,TH00000003,633,8541,D001|D002,0,0
R00001689,V00001689,2025-02-15T14:13:45+09:00,qr,C00000500,9570,579,0.08,TH00000003,719,9710,D001|D002,0,0
R00001690,V00001690,2025-02-15T10:21:50+09:00,cash,,6450,423,0.08,TH00000003,482,6509,D001|D002,0,0
R00001691,V00001691,2025-02-15T19:14:18+09:00,cash,,390,120,0.08,TH00000003,22,292,D001|D002,0,0
R00001692,V00001692,2025-02-15T17:55:01+09:00,qr,,4090,305,0.08,TH00000003,303,4088,D001|D002,0,0
R00001693,V00001693,2025-02-15T19:52:29+09:00,qr,,7370,469,0.08,TH00000003,552,7453,D001|D002,0,0
R00001694,V00001694,2025-02-15T20:56:20+09:00,cash,C00000501,11890,695,0.08,TH00000003,896,12091,D001|D002,0,0
R00001695,V00001695,2025-02-15T12:44:51+09:00,qr,C00000502,13540,777,0.08,TH00000003,1021,13784,D001|D002,0,0
R00001696,V00001696,2025-02-15T13:53:35+09:00,cash,C00000503,4690,335,0.08,TH00000003,348,4703,D001|D002,0,0
R00001697,V00001697,2025-02-15T16:20:07+09:00,card,,5460,373,0.08,TH00000003,407,5494,D001|D002,0,0
R00001698,V00001698,2025-02-15T12:01:23+09:00,card,,7860,493,0.08,TH00000003,589,7956,D001|D002,0,0
R00001699,V00001699,2025-02-15T17:16:24+09:00,cash,,4060,303,0.08,TH00000003,301,4058,D001|D002,0,0
R00001700,V00001700,2025-02-15T22:26:05+09:00,card,,12740,737,0.08,TH00000003,960,12963,D001|D002,0,0
R00001701,V00001701,2025-02-15T16:03:55+09:00,qr,,5500,375,0.08,TH00000003,410,5535,D001|D002,0,0
R00001702,V00001702,2025-02-15T11:58:16+09:00,qr,,10910,646,0.08,TH00000003,821,11085,D001|D002,0,0
R00001703,V00001703,2025-02-15T17:49:55+09:00,qr,C00000504,7390,470,0.08,TH00000003,554,7474,D001|D002,0,0
R00001704,V00001704,2025-02-15T18:57:08+09:00,cash,C00000505,450,123,0.08,TH00000003,26,353,D001|D002,0,0
R00001705,V00001705,2025-02-15T10:31:13+09:00,qr,,2470,224,0.08,TH00000003,180,2426,D001|D002,0,0
R00001706,V00001706,2025-02-15T11:14:44+09:00,cash,,6190,410,0.08,TH00000003,462,6242,D001|D002,0,0
R00001707,V00001707,2025-02-15T18:10:22+09:00,card,C00000506,10330,617,0.08,TH00000003,777,10490,D001|D002,0,0
R00001708,V00001708,2025-02-15T19:39:46+09:00,cash,C00000507,9500,575,0.08,TH00000003,714,9639,D001|D002,0,0
R00001709,V00001709,2025-02-15T07:59:06+09:00,cash,C00000508,5320,366,0.08,TH00000003,396,5350,D001|D002,0,0
R00001710,V00001710,2025-02-15T17:26:07+09:00,qr,,1170,159,0.08,TH00000003,81,1092,D001|D002,0,0
R00001711,V00001711,2025-02-15T13:14:00+09:00,cash,,6450,423,0.08,TH00000003,482,6509,D001|D002,0,0
R00001712,V00001712,2025-02-15T14:48:55+09:00,card,,1040,152,0.08,TH00000003,71,959,D001|D002,0,0
R00001713,V00001713,2025-02-15T15:24:28+09:00,qr,,780,139,0.08,TH00000003,51,692,D001|D002,0,0
R00001714,V00001714,2025-02-15T11:06:57+09:00,cash,C00000509,3340,267,0.08,TH00000003,246,3319,D001|D002,0,0
R00001715,V00001715,2025-02-15T19:57:20+09:00,qr,,5220,361,0.08,TH00000003,389,5248,D001|D002,0,0
R00001716,V00001716,2025-02-15T14:55:20+09:00,card,,12860,743,0.08,TH00000003,969,13086,D001|D002,0,0
R00001717,V00001717,2025-02-15T12:07:45+09:00,cash,,11920,696,0.08,TH00000003,898,12122,D001|D002,0,0
R00001718,V00001718,2025-02-16T12:57:12+09:00,qr,C00000510,8150,508,0.08,TH00000003,611,8253,D001|D002,0,0
R00001719,V00001719,2025-02-16T14:41:51+09:00,cash,,10080,604,0.08,TH00000003,758,10234,D001|D002,0,0
R00001720,V00001720,2025-02-16T14:21:12+09:00,cash,,4170,309,0.08,TH00000003,309,4170,D001|D002,0,0
R00001721,V00001721,2025-02-16T20:15:41+09:00,qr,,5290,365,0.08,TH00000003,394,5319,D001|D002,0,0
R00001722,V00001722,2025-02-16T17:05:59+09:00,card,C00000511,2760,238,0.08,TH00000003,202,2724,D001|D002,0,0
R00001723,V00001723,2025-02-16T20:09:33+09:00,qr,C00000512,10520,626,0.08,TH00000003,792,10686,D001|D002,0,0
R00001724,V00001724,2025-02-16T15:14:54+09:00,cash,C00000513,1360,168,0.08,TH00000003,95,1287,D001|D002,0,0
R00001725,V00001725,2025-02-16T12:10:11+09:00,card,,5060,353,0.08,TH00000003,377,5084,D001|D002,0,0
R00001726,V00001726,2025-02-16T12:42:04+09:00,cash,C00000514,8460,523,0.08,TH00000003,635,8572,D001|D002,0,0
R00001727,V00001727,2025-02-16T21:31:55+09:00,card,,7980,499,0.08,TH00000003,598,8079,D001|D002,0,0
R00001728,V00001728,2025-02-16T17:28:14+09:00,cash,,9010,551,0.08,TH00000003,677,9136,D001|D002,0,0
R00001729,V00001729,2025-02-16T09:55:19+09:00,cash,,11700,685,0.08,TH00000003,881,11896,D001|D002,0,0
R00001730,V00001730,2025-02-16T16:32:59+09:00,card,,8430,522,0.08,TH00000003,633,8541,D001|D002,0,0
R00001731,V00001731,2025-02-16T15:38:24+09:00,card,C00000515,6720,436,0.08,TH00000003,503,6787,D001|D002,0,0
R00001732,V00001732,2025-02-16T12:31:06+09:00,qr,C00000516,8240,512,0.08,TH00000003,618,8346,D001|D002,0,0
R00001733,V00001733,2025-02-16T12:57:05+09:00,card,C00000517,5530,377,0.08,TH00000003,412,5565,D001|D002,0,0
R00001734,V00001734,2025-02-16T11:52:58+09:00,card,C00000518,2400,220,0.08,TH00000003,174,2354,D001|D002,0,0
R00001735,V00001735,2025-02-16T14:31:10+09:00,qr,C00000519,2070,204,0.08,TH00000003,149,2015,D001|D002,0,0
R00001736,V00001736,2025-02-16T20:30:07+09:00,cash,,7100,455,0.08,TH00000003,532,7177,D001|D002,0,0
R00001737,V00001737,2025-02-16T10:15:30+09:00,cash,,14300,815,0.08,TH00000003,1079,14564,D001|D002,0,0
R00001738,V00001738,2025-02-16T12:32:00+09:00,cash,C00000520,4390,320,0.08,TH00000003,326,4396,D001|D002,0,0
R00001739,V00001739,2025-02-16T10:06:15+09:00,qr,,7830,492,0.08,TH00000003,587,7925,D001|D002,0,0
R00001740,V00001740,2025-02-16T11:28:20+09:00,card,,800,140,0.08,TH00000003,53,713,D001|D002,0,0
R00001741,V00001741,2025-02-16T08:07:01+09:00,card,,6840,442,0.08,TH00000003,512,6910,D001|D002,0,0
R00001742,V00001742,2025-02-16T14:33:32+09:00,cash,,2130,207,0.08,TH00000003,154,2077,D001|D002,0,0
R00001743,V00001743,2025-02-16T15:12:26+09:00,card,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00001744,V00001744,2025-02-16T21:27:12+09:00,qr,,10550,628,0.08,TH00000003,794,10716,D001|D002,0,0
R00001745,V00001745,2025-02-16T13:54:24+09:00,qr,,10120,606,0.08,TH00000003,761,10275,D001|D002,0,0
R00001746,V00001746,2025-02-16T11:58:31+09:00,cash,,8360,518,0.08,TH00000003,627,8469,D001|D002,0,0
R00001747,V00001747,2025-02-16T18:43:19+09:00,qr,C00000521,2850,243,0.08,TH00000003,209,2816,D001|D002,0,0
R00001748,V00001748,2025-02-16T17:27:28+09:00,qr,C00000522,5860,393,0.08,TH00000003,437,5904,D001|D002,0,0
R00001749,V00001749,2025-02-16T16:28:46+09:00,cash,,5190,360,0.08,TH00000003,386,5216,D001|D002,0,0
R00001750,V00001750,2025-02-16T13:04:12+09:00,cash,,9760,588,0.08,TH00000003,734,9906,D001|D002,0,0
R00001751,V00001751,2025-02-17T13:25:00+09:00,cash,,4380,319,0.08,TH00000003,325,4386,D001|D002,0,0
R00001752,V00001752,2025-02-17T09:22:06+09:00,qr,,2110,206,0.08,TH00000003,152,2056,D001|D002,0,0
R00001753,V00001753,2025-02-17T20:08:23+09:00,card,,9390,570,0.08,TH00000003,706,9526,D001|D002,0,0
R00001754,V00001754,2025-02-17T11:07:52+09:00,card,,11350,668,0.08,TH00000003,855,11537,D001|D002,0,0
R00001755,V00001755,2025-02-17T15:28:04+09:00,cash,,4010,301,0.08,TH00000003,297,4006,D001|D002,0,0
R00001756,V00001756,2025-02-17T14:26:31+09:00,card,,3020,251,0.08,TH00000003,222,2991,D001|D002,0,0
R00001757,V00001757,2025-02-17T18:13:51+09:00,card,C00000523,10140,607,0.08,TH00000003,763,10296,D001|D002,0,0
R00001758,V00001758,2025-02-17T14:16:20+09:00,qr,,5200,360,0.08,TH00000003,387,5227,D001|D002,0,0
R00001759,V00001759,2025-02-17T18:25:42+09:00,card,,5520,376,0.08,TH00000003,412,5556,D001|D002,0,0
R00001760,V00001760,2025-02-17T12:29:29+09:00,card,C00000524,8270,514,0.08,TH00000003,620,8376,D001|D002,0,0
R00001761,V00001761,2025-02-17T13:34:54+09:00,qr,,4160,308,0.08,TH00000003,308,4160,D001|D002,0,0
R00001762,V00001762,2025-02-17T14:33:03+09:00,cash,,7280,464,0.08,TH00000003,545,7361,D001|D002,0,0
R00001763,V00001763,2025-02-17T16:26:49+09:00,qr,,1040,152,0.08,TH00000003,71,959,D001|D002,0,0
R00001764,V00001764,2025-02-17T14:28:12+09:00,cash,,5270,364,0.08,TH00000003,392,5298,D001|D002,0,0
R00001765,V00001765,2025-02-17T21:11:27+09:00,cash,C00000525,1960,198,0.08,TH00000003,141,1903,D001|D002,0,0
R00001766,V00001766,2025-02-17T21:37:54+09:00,card,,5980,399,0.08,TH00000003,446,6027,D001|D002,0,0
R00001767,V00001767,2025-02-17T15:26:30+09:00,qr,,5860,393,0.08,TH00000003,437,5904,D001|D002,0,0
R00001768,V00001768,2025-02-17T18:44:21+09:00,qr,C00000526,11970,699,0.08,TH00000003,902,12173,D001|D002,0,0
R00001769,V00001769,2025-02-17T10:21:51+09:00,card,,450,123,0.08,TH00000003,26,353,D001|D002,0,0
R00001770,V00001770,2025-02-17T08:58:05+09:00,qr,,11150,658,0.08,TH00000003,839,11331,D001|D002,0,0
R00001771,V00001771,2025-02-17T22:07:55+09:00,cash,C00000527,7530,477,0.08,TH00000003,564,7617,D001|D002,0,0
R00001772,V00001772,2025-02-17T13:51:29+09:00,qr,,1840,192,0.08,TH00000003,132,1780,D001|D002,0,0
R00001773,V00001773,2025-02-17T20:34:00+09:00,cash,,5000,350,0.08,TH00000003,372,5022,D001|D002,0,0
R00001774,V00001774,2025-02-17T09:29:23+09:00,card,,11240,662,0.08,TH00000003,846,11424,D001|D002,0,0
R00001775,V00001775,2025-02-17T21:58:14+09:00,card,,7740,487,0.08,TH00000003,580,7833,D001|D002,0,0
R00001776,V00001776,2025-02-17T13:28:16+09:00,qr,,8450,523,0.08,TH00000003,634,8561,D001|D002,0,0
R00001777,V00001777,2025-02-17T16:48:57+09:00,cash,,1960,198,0.08,TH00000003,141,1903,D001|D002,0,0
R00001778,V00001778,2025-02-17T17:22:56+09:00,card,,9380,569,0.08,TH00000003,705,9516,D001|D002,0,0
R00001779,V00001779,2025-02-17T19:32:02+09:00,qr,C00000528,7440,472,0.08,TH00000003,557,7525,D001|D002,0,0
R00001780,V00001780,2025-02-17T12:04:13+09:00,qr,C00000529,4300,315,0.08,TH00000003,319,4304,D001|D002,0,0
R00001781,V00001781,2025-02-17T09:32:44+09:00,cash,,3920,296,0.08,TH00000003,290,3914,D001|D002,0,0
R00001782,V00001782,2025-02-17T20:59:30+09:00,card,,8210,511,0.08,TH00000003,616,8315,D001|D002,0,0
R00001783,V00001783,2025-02-17T13:35:25+09:00,qr,,4120,306,0.08,TH00000003,305,4119,D001|D002,0,0
R00001784,V00001784,2025-02-17T17:57:41+09:00,cash,,8440,522,0.08,TH00000003,633,8551,D001|D002,0,0
R00001785,V00001785,2025-02-17T22:33:30+09:00,qr,,10220,611,0.08,TH00000003,769,10378,D001|D002,0,0
R00001786,V00001786,2025-02-17T12:38:25+09:00,cash,C00000530,12230,712,0.08,TH00000003,921,12439,D001|D002,0,0
R00001787,V00001787,2025-02-17T13:43:36+09:00,cash,C00000531,4390,320,0.08,TH00000003,326,4396,D001|D002,0,0
R00001788,V00001788,2025-02-17T19:16:07+09:00,qr,,5200,360,0.08,TH00000003,387,5227,D001|D002,0,0
R00001789,V00001789,2025-02-17T15:47:37+09:00,qr,,11640,682,0.08,TH00000003,877,11835,D001|D002,0,0
R00001790,V00001790,2025-02-17T10:46:44+09:00,card,,12230,712,0.08,TH00000003,921,12439,D001|D002,0,0
R00001791,V00001791,2025-02-18T11:32:07+09:00,cash,,4720,336,0.08,TH00000003,351,4735,D001|D002,0,0
R00001792,V00001792,2025-02-18T18:22:12+09:00,card,,520,126,0.08,TH00000003,32,426,D001|D002,0,0
R00001793,V00001793,2025-02-18T13:29:58+09:00,qr,C00000532,5800,390,0.08,TH00000003,433,5843,D001|D002,0,0
R00001794,V00001794,2025-02-18T21:32:50+09:00,card,C00000533,10260,613,0.08,TH00000003,772,10419,D001|D002,0,0
R00001795,V00001795,2025-02-18T10:36:01+09:00,qr,,8800,540,0.08,TH00000003,661,8921,D001|D002,0,0
R00001796,V00001796,2025-02-18T22:34:49+09:00,qr,,7520,476,0.08,TH00000003,564,7608,D001|D002,0,0
R00001797,V00001797,2025-02-18T11:55:57+09:00,card,,8740,537,0.08,TH00000003,656,8859,D001|D002,0,0
R00001798,V00001798,2025-02-18T15:52:46+09:00,card,,10100,605,0.08,TH00000003,760,10255,D001|D002,0,0
R00001799,V00001799,2025-02-18T19:31:21+09:00,cash,,4500,325,0.08,TH00000003,334,4509,D001|D002,0,0
R00001800,V00001800,2025-02-18T17:08:20+09:00,cash,C00000534,5680,384,0.08,TH00000003,424,5720,D001|D002,0,0
R00001801,V00001801,2025-02-18T15:03:00+09:00,cash,,9910,596,0.08,TH00000003,745,10059,D001|D002,0,0
R00001802,V00001802,2025-02-18T12:15:28+09:00,cash,C00000535,6390,420,0.08,TH00000003,478,6448,D001|D002,0,0
R00001803,V00001803,2025-02-18T19:25:35+09:00,cash,,16600,930,0.08,TH00000003,1254,16924,D001|D002,0,0
R00001804,V00001804,2025-02-18T19:44:14+09:00,cash,C00000536,4710,336,0.08,TH00000003,350,4724,D001|D002,0,0
R00001805,V00001805,2025-02-18T18:44:13+09:00,cash,,18420,1021,0.08,TH00000003,1392,18791,D001|D002,0,0
R00001806,V00001806,2025-02-18T22:32:22+09:00,cash,,3330,267,0.08,TH00000003,245,3308,D001|D002,0,0
R00001807,V00001807,2025-02-18T08:48:12+09:00,qr,,2240,212,0.08,TH00000003,162,2190,D001|D002,0,0
R00001808,V00001808,2025-02-18T14:59:40+09:00,cash,,6760,438,0.08,TH00000003,506,6828,D001|D002,0,0
R00001809,V00001809,2025-02-18T19:39:49+09:00,cash,,11950,698,0.08,TH00000003,900,12152,D001|D002,0,0
R00001810,V00001810,2025-02-18T10:18:04+09:00,card,C00000537,5680,384,0.08,TH00000003,424,5720,D001|D002,0,0
R00001811,V00001811,2025-02-18T15:11:21+09:00,cash,C00000538,7340,467,0.08,TH00000003,550,7423,D001|D002,0,0
R00001812,V00001812,2025-02-18T20:42:49+09:00,card,,9740,587,0.08,TH00000003,732,9885,D001|D002,0,0
R00001813,V00001813,2025-02-18T19:58:21+09:00,card,C00000539,3230,262,0.08,TH00000003,237,3205,D001|D002,0,0
R00001814,V00001814,2025-02-18T18:39:49+09:00,qr,,9090,555,0.08,TH00000003,683,9218,D001|D002,0,0
R00001815,V00001815,2025-02-18T20:54:26+09:00,qr,C00000540,9980,599,0.08,TH00000003,750,10131,D001|D002,0,0
R00001816,V00001816,2025-02-18T17:07:27+09:00,card,,1370,169,0.08,TH00000003,96,1297,D001|D002,0,0
R00001817,V00001817,2025-02-18T21:28:05+09:00,card,,7280,464,0.08,TH00000003,545,7361,D001|D002,0,0
R00001818,V00001818,2025-02-18T18:21:07+09:00,card,,7330,467,0.08,TH00000003,549,7412,D001|D002,0,0
R00001819,V00001819,2025-02-18T22:57:18+09:00,card,,15640,882,0.08,TH00000003,1181,15939,D001|D002,0,0
R00001820,V00001820,2025-02-18T10:30:34+09:00,card,,8810,541,0.08,TH00000003,662,8931,D001|D002,0,0
R00001821,V00001821,2025-02-18T12:49:18+09:00,cash,,7770,489,0.08,TH00000003,582,7863,D001|D002,0,0
R00001822,V00001822,2025-02-18T14:49:58+09:00,card,,5220,361,0.08,TH00000003,389,5248,D001|D002,0,0
R00001823,V00001823,2025-02-18T17:29:02+09:00,cash,,4690,335,0.08,TH00000003,348,4703,D001|D002,0,0
R00001824,V00001824,2025-02-18T11:01:37+09:00,qr,,6420,421,0.08,TH00000003,480,6479,D001|D002,0,0
R00001825,V00001825,2025-02-18T21:34:48+09:00,qr,C00000541,520,126,0.08,TH00000003,32,426,D001|D002,0,0
R00001826,V00001826,2025-02-18T14:19:51+09:00,card,C00000542,8940,547,0.08,TH00000003,671,9064,D001|D002,0,0
R00001827,V00001827,2025-02-18T18:59:32+09:00,cash,,13470,774,0.08,TH00000003,1016,13712,D001|D002,0,0
R00001828,V00001828,2025-02-18T09:08:01+09:00,card,,1950,198,0.08,TH00000003,140,1892,D001|D002,0,0
R00001829,V00001829,2025-02-18T20:58:48+09:00,card,,9940,597,0.08,TH00000003,747,10090,D001|D002,0,0
R00001830,V00001830,2025-02-18T14:14:52+09:00,card,,4640,332,0.08,TH00000003,345,4653,D001|D002,0,0
R00001831,V00001831,2025-02-19T22:53:08+09:00,qr,,13250,763,0.08,TH00000003,999,13486,D001|D002,0,0
R00001832,V00001832,2025-02-19T14:03:21+09:00,cash,,12890,745,0.08,TH00000003,972,13117,D001|D002,0,0
R00001833,V00001833,2025-02-19T17:31:35+09:00,cash,,1420,171,0.08,TH00000003,100,1349,D001|D002,0,0
R00001834,V00001834,2025-02-19T08:24:44+09:00,card,,13200,760,0.08,TH00000003,995,13435,D001|D002,0,0
R00001835,V00001835,2025-02-19T13:37:28+09:00,qr,,15590,880,0.08,TH00000003,1177,15887,D001|D002,0,0
R00001836,V00001836,2025-02-19T17:40:44+09:00,qr,C00000543,2960,248,0.08,TH00000003,217,2929,D001|D002,0,0
