order_id,visit_id,ordered_at,channel,order_seq_in_visit
O00003713,V00001854,2025-02-19T11:13:36+09:00,tablet,1
O00003714,V00001855,2025-02-19T11:17:50+09:00,tablet,1
O00003715,V00001856,2025-02-19T19:08:27+09:00,tablet,1
O00003716,V00001856,2025-02-19T19:08:58+09:00,tablet,2
O00003717,V00001856,2025-02-19T19:21:12+09:00,tablet,3
O00003718,V00001857,2025-02-19T14:10:53+09:00,tablet,1
O00003719,V00001858,2025-02-19T20:41:17+09:00,tablet,1
O00003720,V00001859,2025-02-19T08:21:43+09:00,tablet,1
O00003721,V00001859,2025-02-19T08:34:43+09:00,tablet,2
O00003722,V00001860,2025-02-19T18:24:10+09:00,tablet,1
O00003723,V00001860,2025-02-19T18:42:15+09:00,tablet,2
O00003724,V00001860,2025-02-19T18:57:30+09:00,tablet,3
O00003725,V00001861,2025-02-19T09:04:36+09:00,tablet,1
O00003726,V00001861,2025-02-19T09:58:21+09:00,tablet,2
O00003727,V00001862,2025-02-19T18:51:22+09:00,tablet,1
O00003728,V00001863,2025-02-19T21:46:44+09:00,tablet,1
O00003729,V00001864,2025-02-19T09:40:53+09:00,tablet,1
O00003730,V00001864,2025-02-19T09:54:18+09:00,tablet,2
O00003731,V00001864,2025-02-19T10:00:36+09:00,tablet,3
O00003732,V00001865,2025-02-19T11:26:01+09:00,tablet,1
O00003733,V00001865,2025-02-19T11:35:14+09:00,tablet,2
O00003734,V00001866,2025-02-19T14:26:14+09:00,tablet,1
O00003735,V00001866,2025-02-19T14:28:01+09:00,tablet,2
O00003736,V00001867,2025-02-20T17:20:11+09:00,tablet,1
O00003737,V00001867,2025-02-20T17:40:55+09:00,tablet,2
O00003738,V00001868,2025-02-20T14:01:36+09:00,tablet,1
O00003739,V00001869,2025-02-20T11:39:03+09:00,tablet,1
O00003740,V00001869,2025-02-20T12:01:08+09:00,tablet,2
O00003741,V00001870,2025-02-20T12:36:53+09:00,tablet,1
O00003742,V00001871,2025-02-20T20:46:53+09:00,tablet,1
O00003743,V00001871,2025-02-20T21:03:13+09:00,tablet,2
O00003744,V00001872,2025-02-20T16:44:26+09:00,tablet,1
O00003745,V00001873,2025-02-20T12:04:52+09:00,tablet,1
O00003746,V00001874,2025-02-20T17:25:06+09:00,tablet,1
O00003747,V00001874,2025-02-20T17:26:07+09:00,tablet,2
O00003748,V00001874,2025-02-20T18:23:08+09:00,tablet,3
O00003749,V00001875,2025-02-20T20:19:37+09:00,tablet,1
O00003750,V00001875,2025-02-20T20:21:57+09:00,tablet,2
O00003751,V00001875,2025-02-20T20:25:24+09:00,tablet,3
O00003752,V00001876,2025-02-20T12:36:03+09:00,tablet,1
O00003753,V00001876,2025-02-20T13:07:31+09:00,tablet,2
O00003754,V00001877,2025-02-20T15:46:47+09:00,tablet,1
O00003755,V00001877,2025-02-20T17:38:07+09:00,tablet,2
O00003756,V00001878,2025-02-20T14:55:48+09:00,tablet,1
O00003757,V00001879,2025-02-20T18:46:20+09:00,tablet,1
O00003758,V00001879,2025-02-20T19:29:03+09:00,tablet,2
O00003759,V00001879,2025-02-20T19:35:02+09:00,tablet,3
O00003760,V00001880,2025-02-20T13:08:18+09:00,tablet,1
O00003761,V00001880,2025-02-20T13:11:53+09:00,tablet,2
O00003762,V00001881,2025-02-20T20:22:22+09:00,tablet,1
O00003763,V00001881,2025-02-20T21:17:56+09:00,tablet,2
O00003764,V00001882,2025-02-20T14:05:36+09:00,tablet,1
O00003765,V00001882,2025-02-20T14:09:57+09:00,tablet,2
O00003766,V00001882,2025-02-20T14:26:39+09:00,tablet,3
O00003767,V00001883,2025-02-20T12:39:08+09:00,tablet,1
O00003768,V00001883,2025-02-20T14:03:13+09:00,tablet,2
O00003769,V00001884,2025-02-20T18:30:52+09:00,tablet,1
O00003770,V00001884,2025-02-20T19:25:22+09:00,tablet,2
O00003771,V00001884,2025-02-20T19:36:16+09:00,tablet,3
O00003772,V00001885,2025-02-20T16:22:43+09:00,tablet,1
O00003773,V00001886,2025-02-20T14:42:25+09:00,tablet,1
O00003774,V00001887,2025-02-20T20:06:07+09:00,tablet,1
O00003775,V00001888,2025-02-20T08:23:40+09:00,tablet,1
O00003776,V00001888,2025-02-20T08:32:16+09:00,tablet,2
O00003777,V00001888,2025-02-20T09:25:27+09:00,tablet,3
O00003778,V00001889,2025-02-20T17:39:58+09:00,tablet,1
O00003779,V00001890,2025-02-20T13:25:00+09:00,tablet,1
O00003780,V00001890,2025-02-20T13:40:50+09:00,tablet,2
O00003781,V00001890,2025-02-20T14:36:11+09:00,tablet,3
O00003782,V00001891,2025-02-20T11:56:26+09:00,tablet,1
O00003783,V00001891,2025-02-20T13:00:39+09:00,tablet,2
O00003784,V00001892,2025-02-20T11:48:40+09:00,tablet,1
O00003785,V00001892,2025-02-20T12:07:14+09:00,tablet,2
O00003786,V00001893,2025-02-20T17:05:45+09:00,tablet,1
O00003787,V00001894,2025-02-20T10:46:16+09:00,tablet,1
O00003788,V00001894,2025-02-20T11:02:21+09:00,tablet,2
O00003789,V00001894,2025-02-20T11:30:46+09:00,tablet,3
O00003790,V00001895,2025-02-20T10:54:46+09:00,tablet,1
O00003791,V00001895,2025-02-20T11:43:56+09:00,tablet,2
O00003792,V00001896,2025-02-20T15:54:48+09:00,tablet,1
O00003793,V00001896,2025-02-20T16:14:41+09:00,tablet,2
O00003794,V00001897,2025-02-20T14:30:00+09:00,tablet,1
O00003795,V00001897,2025-02-20T14:40:04+09:00,tablet,2
O00003796,V00001897,2025-02-20T15:06:00+09:00,tablet,3
O00003797,V00001898,2025-02-20T13:46:40+09:00,tablet,1
O00003798,V00001899,2025-02-20T08:41:44+09:00,tablet,1
O00003799,V00001899,2025-02-20T09:50:41+09:00,tablet,2
O00003800,V00001900,2025-02-21T08:38:11+09:00,tablet,1
O00003801,V00001900,2025-02-21T09:24:50+09:00,tablet,2
O00003802,V00001900,2025-02-21T09:45:41+09:00,tablet,3
O00003803,V00001901,2025-02-21T11:13:04+09:00,tablet,1
O00003804,V00001901,2025-02-21T12:14:14+09:00,tablet,2
O00003805,V00001902,2025-02-21T12:59:57+09:00,tablet,1
O00003806,V00001902,2025-02-21T13:13:07+09:00,tablet,2
O00003807,V00001902,2025-02-21T13:34:46+09:00,tablet,3
O00003808,V00001903,2025-02-21T07:39:50+09:00,tablet,1
O00003809,V00001903,2025-02-21T08:34:05+09:00,tablet,2
O00003810,V00001904,2025-02-21T13:17:25+09:00,tablet,1
O00003811,V00001904,2025-02-21T14:27:02+09:00,tablet,2
O00003812,V00001904,2025-02-21T14:42:00+09:00,tablet,3
O00003813,V00001905,2025-02-21T12:42:05+09:00,tablet,1
O00003814,V00001905,2025-02-21T12:45:41+09:00,tablet,2
O00003815,V00001906,2025-02-21T18:47:35+09:00,tablet,1
O00003816,V00001907,2025-02-21T18:27:33+09:00,tablet,1
O00003817,V00001907,2025-02-21T19:26:58+09:00,tablet,2
O00003818,V00001907,2025-02-21T19:43:55+09:00,tablet,3
O00003819,V00001908,2025-02-21T13:41:32+09:00,tablet,1
O00003820,V00001908,2025-02-21T14:51:25+09:00,tablet,2
O00003821,V00001909,2025-02-21T19:36:13+09:00,tablet,1
O00003822,V00001909,2025-02-21T19:41:35+09:00,tablet,2
O00003823,V00001910,2025-02-21T10:36:05+09:00,tablet,1
O00003824,V00001910,2025-02-21T11:21:02+09:00,tablet,2
O00003825,V00001911,2025-02-21T17:05:24+09:00,tablet,1
O00003826,V00001911,2025-02-21T18:11:39+09:00,tablet,2
O00003827,V00001912,2025-02-21T15:52:47+09:00,tablet,1
O00003828,V00001912,2025-02-21T15:56:16+09:00,tablet,2
O00003829,V00001912,2025-02-21T16:12:17+09:00,tablet,3
O00003830,V00001913,2025-02-21T11:05:21+09:00,tablet,1
O00003831,V00001914,2025-02-21T13:55:21+09:00,tablet,1
O00003832,V00001915,2025-02-21T10:54:40+09:00,tablet,1
O00003833,V00001915,2025-02-21T11:05:42+09:00,tablet,2
O00003834,V00001916,2025-02-21T12:51:50+09:00,tablet,1
O00003835,V00001916,2025-02-21T13:13:25+09:00,tablet,2
O00003836,V00001916,2025-02-21T13:22:52+09:00,tablet,3
O00003837,V00001917,2025-02-21T20:23:05+09:00,tablet,1
O00003838,V00001917,2025-02-21T20:54:40+09:00,tablet,2
O00003839,V00001918,2025-02-21T07:36:49+09:00,tablet,1
O00003840,V00001919,2025-02-21T15:00:27+09:00,tablet,1
O00003841,V00001920,2025-02-21T19:00:41+09:00,tablet,1
O00003842,V00001921,2025-02-21T12:41:00+09:00,tablet,1
O00003843,V00001921,2025-02-21T13:18:00+09:00,tablet,2
O00003844,V00001921,2025-02-21T14:22:43+09:00,tablet,3
O00003845,V00001922,2025-02-21T13:40:00+09:00,tablet,1
O00003846,V00001923,2025-02-21T10:08:31+09:00,tablet,1
O00003847,V00001924,2025-02-21T08:30:55+09:00,tablet,1
O00003848,V00001924,2025-02-21T09:30:23+09:00,tablet,2
O00003849,V00001925,2025-02-21T10:00:51+09:00,tablet,1
O00003850,V00001926,2025-02-21T18:11:37+09:00,tablet,1
O00003851,V00001926,2025-02-21T18:25:13+09:00,tablet,2
O00003852,V00001927,2025-02-21T09:39:22+09:00,tablet,1
O00003853,V00001928,2025-02-21T19:23:19+09:00,tablet,1
O00003854,V00001928,2025-02-21T19:47:45+09:00,tablet,2
O00003855,V00001928,2025-02-21T20:31:12+09:00,tablet,3
O00003856,V00001929,2025-02-21T18:14:59+09:00,tablet,1
O00003857,V00001929,2025-02-21T19:01:11+09:00,tablet,2
O00003858,V00001930,2025-02-21T19:28:51+09:00,tablet,1
O00003859,V00001931,2025-02-21T17:27:17+09:00,tablet,1
O00003860,V00001931,2025-02-21T17:56:02+09:00,tablet,2
O00003861,V00001932,2025-02-21T17:45:56+09:00,tablet,1
O00003862,V00001933,2025-02-22T09:28:19+09:00,tablet,1
O00003863,V00001933,2025-02-22T10:12:57+09:00,tablet,2
O00003864,V00001933,2025-02-22T10:33:59+09:00,tablet,3
O00003865,V00001934,2025-02-22T08:33:42+09:00,tablet,1
O00003866,V00001934,2025-02-22T09:07:15+09:00,tablet,2
O00003867,V00001935,2025-02-22T18:17:46+09:00,tablet,1
O00003868,V00001936,2025-02-22T14:38:34+09:00,tablet,1
O00003869,V00001936,2025-02-22T16:09:57+09:00,tablet,2
O00003870,V00001937,2025-02-22T20:16:48+09:00,tablet,1
O00003871,V00001937,2025-02-22T20:52:16+09:00,tablet,2
O00003872,V00001938,2025-02-22T12:23:08+09:00,tablet,1
O00003873,V00001938,2025-02-22T13:05:26+09:00,tablet,2
O00003874,V00001939,2025-02-22T09:28:06+09:00,tablet,1
O00003875,V00001940,2025-02-22T11:26:05+09:00,tablet,1
O00003876,V00001941,2025-02-22T08:40:48+09:00,tablet,1
O00003877,V00001941,2025-02-22T09:00:53+09:00,tablet,2
O00003878,V00001941,2025-02-22T10:00:51+09:00,tablet,3
O00003879,V00001942,2025-02-22T16:57:27+09:00,tablet,1
O00003880,V00001942,2025-02-22T17:49:08+09:00,tablet,2
O00003881,V00001943,2025-02-22T08:52:01+09:00,tablet,1
O00003882,V00001943,2025-02-22T09:13:47+09:00,tablet,2
O00003883,V00001944,2025-02-22T21:55:52+09:00,tablet,1
O00003884,V00001945,2025-02-22T13:49:08+09:00,tablet,1
O00003885,V00001945,2025-02-22T14:32:14+09:00,tablet,2
O00003886,V00001945,2025-02-22T14:40:32+09:00,tablet,3
O00003887,V00001946,2025-02-22T10:29:49+09:00,tablet,1
O00003888,V00001946,2025-02-22T10:38:10+09:00,tablet,2
O00003889,V00001947,2025-02-22T18:57:50+09:00,tablet,1
O00003890,V00001947,2025-02-22T19:25:34+09:00,tablet,2
O00003891,V00001947,2025-02-22T19:52:09+09:00,tablet,3
O00003892,V00001948,2025-02-22T15:40:31+09:00,tablet,1
O00003893,V00001948,2025-02-22T15:53:28+09:00,tablet,2
O00003894,V00001948,2025-02-22T16:09:57+09:00,tablet,3
O00003895,V00001949,2025-02-22T13:00:22+09:00,tablet,1
O00003896,V00001950,2025-02-22T11:42:44+09:00,tablet,1
O00003897,V00001950,2025-02-22T12:11:44+09:00,tablet,2
O00003898,V00001951,2025-02-22T20:18:37+09:00,tablet,1
O00003899,V00001952,2025-02-22T09:27:14+09:00,tablet,1
O00003900,V00001952,2025-02-22T09:40:18+09:00,tablet,2
O00003901,V00001953,2025-02-22T16:02:34+09:00,tablet,1
O00003902,V00001954,2025-02-22T07:59:01+09:00,tablet,1
O00003903,V00001954,2025-02-22T08:35:41+09:00,tablet,2
O00003904,V00001955,2025-02-22T09:10:22+09:00,tablet,1
O00003905,V00001955,2025-02-22T09:39:18+09:00,tablet,2
O00003906,V00001955,2025-02-22T09:59:00+09:00,tablet,3
O00003907,V00001956,2025-02-22T14:14:43+09:00,tablet,1
O00003908,V00001956,2025-02-22T15:21:13+09:00,tablet,2
O00003909,V00001957,2025-02-22T10:16:45+09:00,tablet,1
O00003910,V00001957,2025-02-22T11:05:49+09:00,tablet,2
O00003911,V00001957,2025-02-22T11:22:09+09:00,tablet,3
O00003912,V00001958,2025-02-22T15:59:14+09:00,tablet,1
O00003913,V00001959,2025-02-22T08:05:50+09:00,tablet,1
O00003914,V00001959,2025-02-22T08:39:51+09:00,tablet,2
O00003915,V00001959,2025-02-22T08:42:59+09:00,tablet,3
O00003916,V00001960,2025-02-22T15:31:54+09:00,tablet,1
O00003917,V00001961,2025-02-22T11:30:54+09:00,tablet,1
O00003918,V00001962,2025-02-22T15:40:16+09:00,tablet,1
O00003919,V00001962,2025-02-22T15:55:51+09:00,tablet,2
O00003920,V00001962,2025-02-22T15:58:45+09:00,tablet,3
O00003921,V00001963,2025-02-22T08:41:26+09:00,tablet,1
O00003922,V00001963,2025-02-22T09:07:48+09:00,tablet,2
O00003923,V00001963,2025-02-22T09:46:13+09:00,tablet,3
O00003924,V00001964,2025-02-22T14:34:13+09:00,tablet,1
O00003925,V00001965,2025-02-22T15:24:28+09:00,tablet,1
O00003926,V00001965,2025-02-22T15:38:17+09:00,tablet,2
O00003927,V00001965,2025-02-22T15:50:38+09:00,tablet,3
O00003928,V00001966,2025-02-22T08:05:36+09:00,tablet,1
O00003929,V00001966,2025-02-22T08:31:38+09:00,tablet,2
O00003930,V00001966,2025-02-22T09:07:59+09:00,tablet,3
O00003931,V00001967,2025-02-22T10:43:40+09:00,tablet,1
O00003932,V00001967,2025-02-22T11:31:15+09:00,tablet,2
O00003933,V00001968,2025-02-22T19:01:52+09:00,tablet,1
O00003934,V00001968,2025-02-22T19:33:37+09:00,tablet,2
O00003935,V00001969,2025-02-22T20:31:35+09:00,tablet,1
O00003936,V00001969,2025-02-22T20:39:15+09:00,tablet,2
O00003937,V00001970,2025-02-23T17:03:20+09:00,tablet,1
O00003938,V00001970,2025-02-23T17:47:44+09:00,tablet,2
O00003939,V00001970,2025-02-23T17:59:26+09:00,tablet,3
O00003940,V00001971,2025-02-23T15:02:11+09:00,tablet,1
O00003941,V00001971,2025-02-23T15:03:54+09:00,tablet,2
O00003942,V00001971,2025-02-23T15:16:32+09:00,tablet,3
O00003943,V00001972,2025-02-23T16:05:52+09:00,tablet,1
O00003944,V00001972,2025-02-23T17:10:50+09:00,tablet,2
O00003945,V00001972,2025-02-23T17:20:18+09:00,tablet,3
O00003946,V00001973,2025-02-23T07:30:41+09:00,tablet,1
O00003947,V00001974,2025-02-23T12:27:08+09:00,tablet,1
O00003948,V00001974,2025-02-23T13:24:44+09:00,tablet,2
O00003949,V00001974,2025-02-23T14:01:10+09:00,tablet,3
O00003950,V00001975,2025-02-23T21:10:16+09:00,tablet,1
O00003951,V00001975,2025-02-23T21:20:48+09:00,tablet,2
O00003952,V00001975,2025-02-23T21:44:50+09:00,tablet,3
O00003953,V00001976,2025-02-23T13:17:26+09:00,tablet,1
O00003954,V00001976,2025-02-23T13:27:28+09:00,tablet,2
O00003955,V00001977,2025-02-23T18:34:22+09:00,tablet,1
O00003956,V00001977,2025-02-23T19:16:32+09:00,tablet,2
O00003957,V00001977,2025-02-23T19:34:16+09:00,tablet,3
O00003958,V00001978,2025-02-23T16:53:18+09:00,tablet,1
O00003959,V00001978,2025-02-23T17:01:23+09:00,tablet,2
O00003960,V00001978,2025-02-23T17:20:25+09:00,tablet,3
O00003961,V00001979,2025-02-23T08:00:00+09:00,tablet,1
O00003962,V00001979,2025-02-23T08:25:49+09:00,tablet,2
O00003963,V00001979,2025-02-23T08:31:00+09:00,tablet,3
O00003964,V00001980,2025-02-23T07:43:25+09:00,tablet,1
O00003965,V00001980,2025-02-23T08:47:25+09:00,tablet,2
O00003966,V00001981,2025-02-23T07:22:43+09:00,tablet,1
O00003967,V00001981,2025-02-23T08:14:16+09:00,tablet,2
O00003968,V00001981,2025-02-23T08:18:34+09:00,tablet,3
O00003969,V00001982,2025-02-23T14:13:13+09:00,tablet,1
O00003970,V00001982,2025-02-23T14:28:42+09:00,tablet,2
O00003971,V00001983,2025-02-23T14:09:29+09:00,tablet,1
O00003972,V00001983,2025-02-23T14:35:40+09:00,tablet,2
O00003973,V00001983,2025-02-23T15:38:30+09:00,tablet,3
O00003974,V00001984,2025-02-23T20:43:40+09:00,tablet,1
O00003975,V00001984,2025-02-23T21:09:16+09:00,tablet,2
O00003976,V00001984,2025-02-23T21:19:20+09:00,tablet,3
O00003977,V00001985,2025-02-23T20:02:17+09:00,tablet,1
O00003978,V00001986,2025-02-23T09:45:34+09:00,tablet,1
O00003979,V00001987,2025-02-23T16:37:54+09:00,tablet,1
O00003980,V00001987,2025-02-23T16:51:42+09:00,tablet,2
O00003981,V00001988,2025-02-23T19:37:51+09:00,tablet,1
O00003982,V00001988,2025-02-23T19:53:14+09:00,tablet,2
O00003983,V00001988,2025-02-23T20:17:21+09:00,tablet,3
O00003984,V00001989,2025-02-23T19:10:44+09:00,tablet,1
O00003985,V00001989,2025-02-23T19:42:30+09:00,tablet,2
O00003986,V00001989,2025-02-23T19:54:58+09:00,tablet,3
O00003987,V00001990,2025-02-23T16:28:32+09:00,tablet,1
O00003988,V00001991,2025-02-23T07:36:24+09:00,tablet,1
O00003989,V00001991,2025-02-23T08:26:58+09:00,tablet,2
O00003990,V00001991,2025-02-23T08:37:50+09:00,tablet,3
O00003991,V00001992,2025-02-23T09:43:49+09:00,tablet,1
O00003992,V00001992,2025-02-23T10:49:07+09:00,tablet,2
O00003993,V00001992,2025-02-23T11:00:43+09:00,tablet,3
O00003994,V00001993,2025-02-23T14:16:40+09:00,tablet,1
O00003995,V00001993,2025-02-23T14:20:33+09:00,tablet,2
O00003996,V00001994,2025-02-23T13:35:44+09:00,tablet,1
O00003997,V00001994,2025-02-23T13:57:57+09:00,tablet,2
O00003998,V00001995,2025-02-23T14:37:03+09:00,tablet,1
O00003999,V00001995,2025-02-23T15:29:47+09:00,tablet,2
O00004000,V00001996,2025-02-23T21:01:50+09:00,tablet,1
O00004001,V00001996,2025-02-23T21:19:06+09:00,tablet,2
O00004002,V00001996,2025-02-23T21:23:49+09:00,tablet,3
O00004003,V00001997,2025-02-23T17:09:30+09:00,tablet,1
O00004004,V00001998,2025-02-23T11:11:51+09:00,tablet,1
O00004005,V00001998,2025-02-23T11:54:05+09:00,tablet,2
O00004006,V00001998,2025-02-23T12:45:43+09:00,tablet,3
O00004007,V00001999,2025-02-23T20:58:16+09:00,tablet,1
O00004008,V00002000,2025-02-23T17:26:53+09:00,tablet,1
O00004009,V00002000,2025-02-23T17:42:50+09:00,tablet,2
O00004010,V00002001,2025-02-23T09:24:02+09:00,tablet,1
O00004011,V00002002,2025-02-23T14:21:36+09:00,tablet,1
O00004012,V00002002,2025-02-23T15:10:12+09:00,tablet,2
O00004013,V00002003,2025-02-23T20:08:16+09:00,tablet,1
O00004014,V00002003,2025-02-23T21:00:40+09:00,tablet,2
O00004015,V00002004,2025-02-23T17:38:59+09:00,tablet,1
O00004016,V00002005,2025-02-23T18:42:44+09:00,tablet,1
O00004017,V00002005,2025-02-23T19:38:54+09:00,tablet,2
O00004018,V00002006,2025-02-23T07:21:30+09:00,tablet,1
O00004019,V00002006,2025-02-23T07:32:19+09:00,tablet,2
O00004020,V00002006,2025-02-23T07:34:49+09:00,tablet,3
O00004021,V00002007,2025-02-23T16:05:53+09:00,tablet,1
O00004022,V00002008,2025-02-23T20:11:29+09:00,tablet,1
O00004023,V00002008,2025-02-23T21:33:36+09:00,tablet,2
O00004024,V00002009,2025-02-23T17:25:04+09:00,tablet,1
O00004025,V00002009,2025-02-23T17:46:55+09:00,tablet,2
O00004026,V00002010,2025-02-23T14:12:25+09:00,tablet,1
O00004027,V00002010,2025-02-23T15:06:57+09:00,tablet,2
O00004028,V00002011,2025-02-23T13:04:26+09:00,tablet,1
O00004029,V00002011,2025-02-23T13:07:56+09:00,tablet,2
O00004030,V00002012,2025-02-24T21:19:25+09:00,tablet,1
O00004031,V00002013,2025-02-24T09:32:52+09:00,tablet,1
O00004032,V00002014,2025-02-24T18:19:20+09:00,tablet,1
O00004033,V00002014,2025-02-24T18:28:21+09:00,tablet,2
O00004034,V00002014,2025-02-24T18:58:13+09:00,tablet,3
O00004035,V00002015,2025-02-24T08:36:14+09:00,tablet,1
O00004036,V00002016,2025-02-24T11:48:56+09:00,tablet,1
O00004037,V00002017,2025-02-24T14:16:21+09:00,tablet,1
O00004038,V00002017,2025-02-24T14:30:21+09:00,tablet,2
O00004039,V00002017,2025-02-24T14:51:08+09:00,tablet,3
O00004040,V00002018,2025-02-24T20:29:30+09:00,tablet,1
O00004041,V00002018,2025-02-24T20:30:13+09:00,tablet,2
O00004042,V00002018,2025-02-24T21:10:40+09:00,tablet,3
O00004043,V00002019,2025-02-24T13:31:26+09:00,tablet,1
O00004044,V00002019,2025-02-24T13:34:57+09:00,tablet,2
O00004045,V00002020,2025-02-24T17:35:02+09:00,tablet,1
O00004046,V00002020,2025-02-24T18:05:48+09:00,tablet,2
O00004047,V00002021,2025-02-24T10:37:38+09:00,tablet,1
O00004048,V00002021,2025-02-24T10:55:04+09:00,tablet,2
O00004049,V00002021,2025-02-24T11:04:34+09:00,tablet,3
O00004050,V00002022,2025-02-24T20:17:01+09:00,tablet,1
O00004051,V00002022,2025-02-24T20:59:57+09:00,tablet,2
O00004052,V00002023,2025-02-24T08:38:35+09:00,tablet,1
O00004053,V00002023,2025-02-24T08:56:40+09:00,tablet,2
O00004054,V00002023,2025-02-24T09:14:28+09:00,tablet,3
O00004055,V00002024,2025-02-24T09:24:50+09:00,tablet,1
O00004056,V00002025,2025-02-24T17:04:53+09:00,tablet,1
O00004057,V00002026,2025-02-24T16:25:03+09:00,tablet,1
O00004058,V00002026,2025-02-24T16:57:51+09:00,tablet,2
O00004059,V00002026,2025-02-24T17:14:54+09:00,tablet,3
O00004060,V00002027,2025-02-24T11:36:21+09:00,tablet,1
O00004061,V00002027,2025-02-24T11:57:28+09:00,tablet,2
O00004062,V00002028,2025-02-24T08:37:54+09:00,tablet,1
O00004063,V00002028,2025-02-24T09:11:43+09:00,tablet,2
O00004064,V00002028,2025-02-24T09:13:08+09:00,tablet,3
O00004065,V00002029,2025-02-24T13:20:31+09:00,tablet,1
O00004066,V00002029,2025-02-24T14:25:53+09:00,tablet,2
O00004067,V00002030,2025-02-24T20:26:29+09:00,tablet,1
O00004068,V00002030,2025-02-24T20:50:24+09:00,tablet,2
O00004069,V00002030,2025-02-24T20:51:52+09:00,tablet,3
O00004070,V00002031,2025-02-24T07:42:35+09:00,tablet,1
O00004071,V00002031,2025-02-24T08:42:53+09:00,tablet,2
O00004072,V00002032,2025-02-24T12:42:02+09:00,tablet,1
O00004073,V00002032,2025-02-24T12:45:41+09:00,tablet,2
O00004074,V00002033,2025-02-24T16:45:54+09:00,tablet,1
O00004075,V00002034,2025-02-24T15:54:33+09:00,tablet,1
O00004076,V00002034,2025-02-24T16:37:44+09:00,tablet,2
O00004077,V00002034,2025-02-24T17:25:28+09:00,tablet,3
O00004078,V00002035,2025-02-24T14:59:20+09:00,tablet,1
O00004079,V00002036,2025-02-24T09:05:58+09:00,tablet,1
O00004080,V00002037,2025-02-24T10:42:44+09:00,tablet,1
O00004081,V00002037,2025-02-24T11:26:06+09:00,tablet,2
O00004082,V00002037,2025-02-24T11:27:54+09:00,tablet,3
O00004083,V00002038,2025-02-24T17:16:05+09:00,tablet,1
O00004084,V00002038,2025-02-24T17:20:17+09:00,tablet,2
O00004085,V00002039,2025-02-24T07:32:02+09:00,tablet,1
O00004086,V00002039,2025-02-24T07:39:15+09:00,tablet,2
O00004087,V00002040,2025-02-24T09:11:27+09:00,tablet,1
O00004088,V00002040,2025-02-24T09:13:56+09:00,tablet,2
O00004089,V00002040,2025-02-24T09:49:42+09:00,tablet,3
O00004090,V00002041,2025-02-24T20:57:57+09:00,tablet,1
O00004091,V00002041,2025-02-24T21:15:26+09:00,tablet,2
O00004092,V00002042,2025-02-24T09:50:13+09:00,tablet,1
O00004093,V00002042,2025-02-24T11:21:25+09:00,tablet,2
