order_item_id,order_id,menu_item_id,qty,unit_price_yen_at_order,line_subtotal_yen,status,served_at,cook_time_sec,is_kids_item
OI00009998,O00003973,M002,2,780,1560,served,2025-02-23T15:49:51+09:00,681,0
OI00009999,O00003973,M104,2,800,1600,served,2025-02-23T15:54:24+09:00,954,0
OI00010000,O00003974,M003,1,520,520,served,2025-02-23T21:00:25+09:00,1005,0
OI00010001,O00003975,M005,3,390,1170,served,2025-02-23T21:20:49+09:00,693,1
OI00010002,O00003975,M003,2,520,1040,served,2025-02-23T21:17:36+09:00,500,0
OI00010003,O00003976,M003,3,520,1560,served,2025-02-23T21:27:54+09:00,514,0
OI00010004,O00003976,M005,2,390,780,served,2025-02-23T21:30:17+09:00,657,1
OI00010005,O00003976,M001,2,680,1360,served,2025-02-23T21:33:46+09:00,866,0
OI00010006,O00003976,M006,2,450,900,served,2025-02-23T21:36:32+09:00,1032,1
OI00010007,O00003977,M004,1,980,980,served,2025-02-23T20:13:52+09:00,695,0
OI00010008,O00003977,M003,1,520,520,served,2025-02-23T20:11:13+09:00,536,0
OI00010009,O00003977,M003,1,520,520,served,2025-02-23T20:06:50+09:00,273,0
OI00010010,O00003977,M004,1,980,980,served,2025-02-23T20:09:02+09:00,405,0
OI00010011,O00003978,M001,1,680,680,served,2025-02-23T09:55:55+09:00,621,0
OI00010012,O00003979,M001,3,680,2040,served,2025-02-23T16:43:51+09:00,357,0
OI00010013,O00003979,M003,2,520,1040,served,2025-02-23T16:55:59+09:00,1085,0
OI00010014,O00003979,M002,3,780,2340,served,2025-02-23T16:57:32+09:00,1178,0
OI00010015,O00003979,M001,2,680,1360,served,2025-02-23T16:54:48+09:00,1014,0
OI00010016,O00003980,M001,3,680,2040,served,2025-02-23T17:00:02+09:00,500,0
OI00010017,O00003980,M003,2,520,1040,served,2025-02-23T17:04:56+09:00,794,0
OI00010018,O00003981,M004,3,980,2940,served,2025-02-23T19:47:58+09:00,607,0
OI00010019,O00003982,M002,1,780,780,served,2025-02-23T20:12:58+09:00,1184,0
OI00010020,O00003982,M104,3,800,2400,served,2025-02-23T20:02:33+09:00,559,0
OI00010021,O00003983,M006,1,450,450,served,2025-02-23T20:21:56+09:00,275,1
OI00010022,O00003984,M004,2,980,1960,served,2025-02-23T19:29:15+09:00,1111,0
OI00010023,O00003984,M002,1,780,780,served,2025-02-23T19:29:23+09:00,1119,0
OI00010024,O00003985,M006,3,450,1350,served,2025-02-23T19:52:00+09:00,570,1
OI00010025,O00003985,M005,3,390,1170,served,2025-02-23T20:00:21+09:00,1071,1
OI00010026,O00003986,M003,1,520,520,served,2025-02-23T20:08:12+09:00,794,0
OI00010027,O00003987,M006,3,450,1350,served,2025-02-23T16:42:47+09:00,855,1
OI00010028,O00003987,M104,2,800,1600,served,2025-02-23T16:36:02+09:00,450,0
OI00010029,O00003987,M001,3,680,2040,served,2025-02-23T16:37:06+09:00,514,0
OI00010030,O00003987,M104,1,800,800,served,2025-02-23T16:34:56+09:00,384,0
OI00010031,O00003988,M004,2,980,1960,served,2025-02-23T07:44:18+09:00,474,0
OI00010032,O00003989,M005,2,390,780,served,2025-02-23T08:46:22+09:00,1164,1
OI00010033,O00003989,M006,1,450,450,served,2025-02-23T08:33:54+09:00,416,1
OI00010034,O00003989,M001,1,680,680,served,2025-02-23T08:38:01+09:00,663,0
OI00010035,O00003990,M004,1,980,980,served,2025-02-23T08:57:12+09:00,1162,0
OI00010036,O00003990,M002,2,780,1560,served,2025-02-23T08:55:09+09:00,1039,0
OI00010037,O00003990,M104,3,800,2400,served,2025-02-23T08:49:29+09:00,699,0
OI00010038,O00003991,M002,1,780,780,served,2025-02-23T09:53:38+09:00,589,0
OI00010039,O00003992,M005,2,390,780,served,2025-02-23T10:58:46+09:00,579,1
OI00010040,O00003992,M005,3,390,1170,served,2025-02-23T10:55:49+09:00,402,1
OI00010041,O00003992,M004,2,980,1960,served,2025-02-23T10:54:55+09:00,348,0
OI00010042,O00003993,M002,3,780,2340,served,2025-02-23T11:07:34+09:00,411,0
OI00010043,O00003993,M006,3,450,1350,served,2025-02-23T11:18:09+09:00,1046,1
OI00010044,O00003994,M104,3,800,2400,served,2025-02-23T14:25:52+09:00,552,0
OI00010045,O00003994,M004,2,980,1960,served,2025-02-23T14:32:48+09:00,968,0
OI00010046,O00003994,M005,3,390,1170,served,2025-02-23T14:31:53+09:00,913,1
OI00010047,O00003995,M006,3,450,1350,served,2025-02-23T14:25:02+09:00,269,1
OI00010048,O00003995,M006,3,450,1350,served,2025-02-23T14:32:09+09:00,696,1
OI00010049,O00003995,M003,1,520,520,served,2025-02-23T14:32:46+09:00,733,0
OI00010050,O00003996,M001,1,680,680,served,2025-02-23T13:48:46+09:00,782,0
OI00010051,O00003997,M003,3,520,1560,served,2025-02-23T14:04:50+09:00,413,0
OI00010052,O00003997,M005,3,390,1170,served,2025-02-23T14:14:36+09:00,999,1
OI00010053,O00003997,M004,3,980,2940,served,2025-02-23T14:03:26+09:00,329,0
OI00010054,O00003997,M006,1,450,450,served,2025-02-23T14:16:18+09:00,1101,1
OI00010055,O00003998,M002,2,780,1560,served,2025-02-23T14:46:57+09:00,594,0
OI00010056,O00003998,M006,1,450,450,served,2025-02-23T14:47:37+09:00,634,1
OI00010057,O00003998,M104,2,800,1600,served,2025-02-23T14:47:17+09:00,614,0
OI00010058,O00003999,M002,2,780,1560,served,2025-02-23T15:48:06+09:00,1099,0
OI00010059,O00003999,M001,3,680,2040,served,2025-02-23T15:49:23+09:00,1176,0
OI00010060,O00003999,M003,1,520,520,served,2025-02-23T15:47:55+09:00,1088,0
OI00010061,O00003999,M004,1,980,980,served,2025-02-23T15:44:51+09:00,904,0
OI00010062,O00004000,M104,3,800,2400,served,2025-02-23T21:15:00+09:00,790,0
OI00010063,O00004000,M006,2,450,900,served,2025-02-23T21:10:13+09:00,503,1
OI00010064,O00004001,M004,3,980,2940,served,2025-02-23T21:33:20+09:00,854,0
OI00010065,O00004001,M004,3,980,2940,served,2025-02-23T21:38:57+09:00,1191,0
OI00010066,O00004001,M006,2,450,900,served,2025-02-23T21:35:18+09:00,972,1
OI00010067,O00004001,M104,1,800,800,served,2025-02-23T21:26:25+09:00,439,0
OI00010068,O00004002,M006,2,450,900,served,2025-02-23T21:33:42+09:00,593,1
OI00010069,O00004002,M001,2,680,1360,served,2025-02-23T21:36:28+09:00,759,0
OI00010070,O00004002,M006,2,450,900,served,2025-02-23T21:39:08+09:00,919,1
OI00010071,O00004002,M004,1,980,980,served,2025-02-23T21:31:23+09:00,454,0
OI00010072,O00004003,M005,2,390,780,served,2025-02-23T17:26:18+09:00,1008,1
OI00010073,O00004003,M005,1,390,390,served,2025-02-23T17:25:20+09:00,950,1
OI00010074,O00004004,M002,3,780,2340,served,2025-02-23T11:23:38+09:00,707,0
OI00010075,O00004004,M002,3,780,2340,served,2025-02-23T11:18:29+09:00,398,0
OI00010076,O00004004,M005,1,390,390,served,2025-02-23T11:17:10+09:00,319,1
OI00010077,O00004005,M002,1,780,780,served,2025-02-23T12:08:44+09:00,879,0
OI00010078,O00004006,M005,2,390,780,served,2025-02-23T12:50:48+09:00,305,1
OI00010079,O00004007,M004,2,980,1960,served,2025-02-23T21:03:20+09:00,304,0
OI00010080,O00004008,M003,3,520,1560,served,2025-02-23T17:39:27+09:00,754,0
OI00010081,O00004008,M003,3,520,1560,served,2025-02-23T17:33:03+09:00,370,0
OI00010082,O00004008,M104,2,800,1600,served,2025-02-23T17:33:02+09:00,369,0
OI00010083,O00004009,M005,1,390,390,served,2025-02-23T17:49:25+09:00,395,1
OI00010084,O00004009,M006,3,450,1350,served,2025-02-23T17:54:52+09:00,722,1
OI00010085,O00004009,M002,3,780,2340,served,2025-02-23T17:47:40+09:00,290,0
OI00010086,O00004010,M104,3,800,2400,served,2025-02-23T09:34:52+09:00,650,0
OI00010087,O00004010,M002,2,780,1560,served,2025-02-23T09:37:30+09:00,808,0
OI00010088,O00004010,M001,3,680,2040,served,2025-02-23T09:30:04+09:00,362,0
OI00010089,O00004010,M004,2,980,1960,served,2025-02-23T09:33:09+09:00,547,0
OI00010090,O00004011,M104,3,800,2400,served,2025-02-23T14:37:50+09:00,974,0
OI00010091,O00004011,M005,1,390,390,served,2025-02-23T14:29:51+09:00,495,1
OI00010092,O00004012,M001,3,680,2040,served,2025-02-23T15:27:29+09:00,1037,0
OI00010093,O00004012,M003,2,520,1040,served,2025-02-23T15:23:33+09:00,801,0
OI00010094,O00004012,M004,3,980,2940,served,2025-02-23T15:21:10+09:00,658,0
OI00010095,O00004013,M004,1,980,980,served,2025-02-23T20:23:53+09:00,937,0
OI00010096,O00004014,M104,2,800,1600,served,2025-02-23T21:05:21+09:00,281,0
OI00010097,O00004014,M104,2,800,1600,served,2025-02-23T21:16:38+09:00,958,0
OI00010098,O00004014,M002,2,780,1560,served,2025-02-23T21:06:40+09:00,360,0
OI00010099,O00004015,M002,1,780,780,served,2025-02-23T17:58:58+09:00,1199,0
OI00010100,O00004015,M104,1,800,800,served,2025-02-23T17:55:06+09:00,967,0
OI00010101,O00004016,M004,2,980,1960,served,2025-02-23T18:56:07+09:00,803,0
OI00010102,O00004016,M002,3,780,2340,served,2025-02-23T18:54:34+09:00,710,0
OI00010103,O00004016,M002,2,780,1560,served,2025-02-23T18:58:09+09:00,925,0
OI00010104,O00004016,M006,1,450,450,served,2025-02-23T19:00:28+09:00,1064,1
OI00010105,O00004017,M104,1,800,800,served,2025-02-23T19:52:00+09:00,786,0
OI00010106,O00004018,M001,3,680,2040,served,2025-02-23T07:40:51+09:00,1161,0
OI00010107,O00004018,M006,2,450,900,served,2025-02-23T07:31:17+09:00,587,1
OI00010108,O00004019,M104,1,800,800,served,2025-02-23T07:41:27+09:00,548,0
OI00010109,O00004019,M005,2,390,780,served,2025-02-23T07:40:18+09:00,479,1
OI00010110,O00004019,M001,2,680,1360,served,2025-02-23T07:49:31+09:00,1032,0
OI00010111,O00004020,M005,1,390,390,served,2025-02-23T07:44:09+09:00,560,1
OI00010112,O00004020,M005,3,390,1170,served,2025-02-23T07:42:45+09:00,476,1
OI00010113,O00004020,M001,1,680,680,served,2025-02-23T07:47:31+09:00,762,0
OI00010114,O00004020,M002,1,780,780,served,2025-02-23T07:54:37+09:00,1188,0
OI00010115,O00004021,M001,2,680,1360,served,2025-02-23T16:22:31+09:00,998,0
OI00010116,O00004021,M003,2,520,1040,served,2025-02-23T16:24:58+09:00,1145,0
OI00010117,O00004022,M005,2,390,780,served,2025-02-23T20:24:49+09:00,800,1
OI00010118,O00004023,M104,2,800,1600,served,2025-02-23T21:40:26+09:00,410,0
OI00010119,O00004023,M104,1,800,800,served,2025-02-23T21:42:33+09:00,537,0
OI00010120,O00004023,M002,2,780,1560,served,2025-02-23T21:47:53+09:00,857,0
OI00010121,O00004023,M001,1,680,680,served,2025-02-23T21:41:49+09:00,493,0
OI00010122,O00004024,M104,1,800,800,served,2025-02-23T17:42:14+09:00,1030,0
OI00010123,O00004024,M003,3,520,1560,served,2025-02-23T17:35:58+09:00,654,0
OI00010124,O00004024,M003,2,520,1040,served,2025-02-23T17:38:00+09:00,776,0
OI00010125,O00004024,M004,3,980,2940,served,2025-02-23T17:30:01+09:00,297,0
OI00010126,O00004025,M104,1,800,800,served,2025-02-23T18:05:32+09:00,1117,0
OI00010127,O00004025,M004,1,980,980,served,2025-02-23T17:58:51+09:00,716,0
OI00010128,O00004026,M104,3,800,2400,served,2025-02-23T14:24:19+09:00,714,0
OI00010129,O00004026,M002,3,780,2340,served,2025-02-23T14:29:17+09:00,1012,0
OI00010130,O00004026,M003,3,520,1560,served,2025-02-23T14:20:01+09:00,456,0
OI00010131,O00004026,M006,2,450,900,served,2025-02-23T14:32:19+09:00,1194,1
OI00010132,O00004027,M002,3,780,2340,served,2025-02-23T15:15:17+09:00,500,0
OI00010133,O00004027,M006,3,450,1350,served,2025-02-23T15:11:34+09:00,277,1
OI00010134,O00004027,M004,3,980,2940,served,2025-02-23T15:12:38+09:00,341,0
OI00010135,O00004027,M001,1,680,680,served,2025-02-23T15:12:30+09:00,333,0
OI00010136,O00004028,M003,1,520,520,served,2025-02-23T13:09:22+09:00,296,0
OI00010137,O00004028,M002,1,780,780,served,2025-02-23T13:15:49+09:00,683,0
OI00010138,O00004028,M005,2,390,780,served,2025-02-23T13:14:52+09:00,626,1
OI00010139,O00004028,M004,2,980,1960,served,2025-02-23T13:13:56+09:00,570,0
OI00010140,O00004029,M104,2,800,1600,served,2025-02-23T13:16:28+09:00,512,0
OI00010141,O00004029,M006,1,450,450,served,2025-02-23T13:19:43+09:00,707,1
OI00010142,O00004029,M006,2,450,900,served,2025-02-23T13:13:06+09:00,310,1
OI00010143,O00004029,M002,1,780,780,served,2025-02-23T13:15:17+09:00,441,0
OI00010144,O00004030,M001,2,680,1360,served,2025-02-24T21:35:45+09:00,980,0
OI00010145,O00004030,M002,3,780,2340,served,2025-02-24T21:36:05+09:00,1000,0
OI00010146,O00004030,M104,1,800,800,served,2025-02-24T21:35:00+09:00,935,0
OI00010147,O00004030,M004,3,980,2940,served,2025-02-24T21:26:01+09:00,396,0
OI00010148,O00004031,M003,3,520,1560,served,2025-02-24T09:37:52+09:00,300,0
OI00010149,O00004032,M003,2,520,1040,served,2025-02-24T18:39:07+09:00,1187,0
OI00010150,O00004032,M001,3,680,2040,served,2025-02-24T18:38:36+09:00,1156,0
OI00010151,O00004032,M002,2,780,1560,served,2025-02-24T18:38:44+09:00,1164,0
OI00010152,O00004032,M003,3,520,1560,served,2025-02-24T18:25:42+09:00,382,0
OI00010153,O00004033,M004,3,980,2940,served,2025-02-24T18:33:37+09:00,316,0
OI00010154,O00004033,M006,2,450,900,served,2025-02-24T18:45:47+09:00,1046,1
OI00010155,O00004033,M005,3,390,1170,served,2025-02-24T18:40:29+09:00,728,1
OI00010156,O00004033,M004,3,980,2940,served,2025-02-24T18:45:13+09:00,1012,0
OI00010157,O00004034,M002,3,780,2340,served,2025-02-24T19:13:07+09:00,894,0
OI00010158,O00004035,M003,3,520,1560,served,2025-02-24T08:52:48+09:00,994,0
OI00010159,O00004035,M002,3,780,2340,served,2025-02-24T08:49:55+09:00,821,0
OI00010160,O00004035,M006,2,450,900,served,2025-02-24T08:49:14+09:00,780,1
OI00010161,O00004035,M003,3,520,1560,served,2025-02-24T08:43:06+09:00,412,0
OI00010162,O00004036,M003,3,520,1560,served,2025-02-24T11:59:27+09:00,631,0
OI00010163,O00004036,M002,1,780,780,served,2025-02-24T11:59:37+09:00,641,0
OI00010164,O00004036,M006,3,450,1350,served,2025-02-24T12:06:22+09:00,1046,1
OI00010165,O00004036,M004,1,980,980,served,2025-02-24T12:00:21+09:00,685,0
OI00010166,O00004037,M002,3,780,2340,served,2025-02-24T14:28:02+09:00,701,0
OI00010167,O00004037,M001,3,680,2040,served,2025-02-24T14:28:58+09:00,757,0
OI00010168,O00004037,M005,1,390,390,served,2025-02-24T14:32:09+09:00,948,1
OI00010169,O00004038,M001,1,680,680,served,2025-02-24T14:39:22+09:00,541,0
OI00010170,O00004038,M104,2,800,1600,served,2025-02-24T14:40:41+09:00,620,0
OI00010171,O00004039,M005,3,390,1170,served,2025-02-24T14:59:14+09:00,486,1
OI00010172,O00004039,M006,1,450,450,served,2025-02-24T15:07:22+09:00,974,1
OI00010173,O00004039,M104,2,800,1600,served,2025-02-24T15:02:33+09:00,685,0
OI00010174,O00004039,M006,2,450,900,served,2025-02-24T15:09:55+09:00,1127,1
OI00010175,O00004040,M004,2,980,1960,served,2025-02-24T20:39:51+09:00,621,0
OI00010176,O00004041,M005,2,390,780,served,2025-02-24T20:38:43+09:00,510,1
OI00010177,O00004042,M104,1,800,800,served,2025-02-24T21:17:18+09:00,398,0
OI00010178,O00004042,M001,2,680,1360,served,2025-02-24T21:14:54+09:00,254,0
OI00010179,O00004042,M003,2,520,1040,served,2025-02-24T21:21:06+09:00,626,0
OI00010180,O00004043,M002,2,780,1560,served,2025-02-24T13:42:43+09:00,677,0
OI00010181,O00004043,M004,2,980,1960,served,2025-02-24T13:38:20+09:00,414,0
OI00010182,O00004043,M001,3,680,2040,served,2025-02-24T13:44:14+09:00,768,0
OI00010183,O00004043,M002,1,780,780,served,2025-02-24T13:42:35+09:00,669,0
OI00010184,O00004044,M004,2,980,1960,served,2025-02-24T13:44:35+09:00,578,0
OI00010185,O00004045,M006,2,450,900,served,2025-02-24T17:52:27+09:00,1045,1
OI00010186,O00004045,M005,3,390,1170,served,2025-02-24T17:48:55+09:00,833,1
OI00010187,O00004045,M104,2,800,1600,served,2025-02-24T17:39:32+09:00,270,0
OI00010188,O00004045,M004,2,980,1960,served,2025-02-24T17:53:20+09:00,1098,0
OI00010189,O00004046,M005,1,390,390,served,2025-02-24T18:23:01+09:00,1033,1
OI00010190,O00004046,M006,1,450,450,served,2025-02-24T18:22:07+09:00,979,1
OI00010191,O00004046,M002,3,780,2340,served,2025-02-24T18:12:20+09:00,392,0
OI00010192,O00004046,M002,2,780,1560,served,2025-02-24T18:12:48+09:00,420,0
OI00010193,O00004047,M104,2,800,1600,served,2025-02-24T10:42:20+09:00,282,0
OI00010194,O00004047,M104,2,800,1600,served,2025-02-24T10:42:45+09:00,307,0
OI00010195,O00004047,M006,3,450,1350,served,2025-02-24T10:50:05+09:00,747,1
OI00010196,O00004047,M002,3,780,2340,served,2025-02-24T10:42:17+09:00,279,0
OI00010197,O00004048,M006,2,450,900,served,2025-02-24T11:13:21+09:00,1097,1
OI00010198,O00004048,M002,2,780,1560,served,2025-02-24T11:11:51+09:00,1007,0
OI00010199,O00004048,M004,1,980,980,served,2025-02-24T11:12:35+09:00,1051,0
OI00010200,O00004048,M006,2,450,900,served,2025-02-24T11:11:12+09:00,968,1
OI00010201,O00004049,M005,1,390,390,served,2025-02-24T11:18:27+09:00,833,1
OI00010202,O00004049,M104,1,800,800,served,2025-02-24T11:23:18+09:00,1124,0
OI00010203,O00004050,M006,1,450,450,served,2025-02-24T20:26:12+09:00,551,1
OI00010204,O00004050,M004,2,980,1960,served,2025-02-24T20:35:51+09:00,1130,0
OI00010205,O00004050,M006,1,450,450,served,2025-02-24T20:35:34+09:00,1113,1
OI00010206,O00004051,M104,3,800,2400,served,2025-02-24T21:18:38+09:00,1121,0
OI00010207,O00004051,M001,2,680,1360,served,2025-02-24T21:06:54+09:00,417,0
OI00010208,O00004051,M005,1,390,390,served,2025-02-24T21:17:11+09:00,1034,1
OI00010209,O00004051,M006,3,450,1350,served,2025-02-24T21:12:52+09:00,775,1
OI00010210,O00004052,M001,1,680,680,served,2025-02-24T08:48:29+09:00,594,0
OI00010211,O00004053,M002,3,780,2340,served,2025-02-24T09:04:50+09:00,490,0
OI00010212,O00004053,M001,3,680,2040,served,2025-02-24T09:03:45+09:00,425,0
OI00010213,O00004053,M004,3,980,2940,served,2025-02-24T09:16:10+09:00,1170,0
OI00010214,O00004054,M004,3,980,2940,served,2025-02-24T09:23:13+09:00,525,0
OI00010215,O00004054,M004,2,980,1960,served,2025-02-24T09:27:41+09:00,793,0
OI00010216,O00004055,M002,2,780,1560,served,2025-02-24T09:37:31+09:00,761,0
OI00010217,O00004055,M004,3,980,2940,served,2025-02-24T09:43:35+09:00,1125,0
OI00010218,O00004056,M104,1,800,800,served,2025-02-24T17:23:26+09:00,1113,0
OI00010219,O00004057,M005,3,390,1170,served,2025-02-24T16:33:44+09:00,521,1
OI00010220,O00004058,M001,2,680,1360,served,2025-02-24T17:14:13+09:00,982,0
OI00010221,O00004058,M004,2,980,1960,served,2025-02-24T17:12:19+09:00,868,0
OI00010222,O00004058,M004,2,980,1960,served,2025-02-24T17:02:03+09:00,252,0
OI00010223,O00004059,M001,1,680,680,served,2025-02-24T17:21:59+09:00,425,0
OI00010224,O00004060,M001,1,680,680,served,2025-02-24T11:44:14+09:00,473,0
OI00010225,O00004060,M002,3,780,2340,served,2025-02-24T11:54:02+09:00,1061,0
OI00010226,O00004061,M004,3,980,2940,served,2025-02-24T12:10:09+09:00,761,0
OI00010227,O00004061,M004,3,980,2940,served,2025-02-24T12:08:24+09:00,656,0
OI00010228,O00004061,M104,1,800,800,served,2025-02-24T12:09:48+09:00,740,0
OI00010229,O00004061,M003,3,520,1560,served,2025-02-24T12:10:38+09:00,790,0
OI00010230,O00004062,M005,2,390,780,served,2025-02-24T08:47:12+09:00,558,1
OI00010231,O00004062,M005,2,390,780,served,2025-02-24T08:48:40+09:00,646,1
OI00010232,O00004063,M006,1,450,450,served,2025-02-24T09:25:53+09:00,850,1
OI00010233,O00004063,M003,2,520,1040,served,2025-02-24T09:30:28+09:00,1125,0
OI00010234,O00004063,M006,1,450,450,served,2025-02-24T09:20:36+09:00,533,1
OI00010235,O00004063,M005,1,390,390,served,2025-02-24T09:28:47+09:00,1024,1
OI00010236,O00004064,M003,3,520,1560,served,2025-02-24T09:29:59+09:00,1011,0
OI00010237,O00004064,M002,3,780,2340,served,2025-02-24T09:17:28+09:00,260,0
OI00010238,O00004064,M003,2,520,1040,served,2025-02-24T09:17:43+09:00,275,0
OI00010239,O00004065,M002,2,780,1560,served,2025-02-24T13:36:23+09:00,952,0
OI00010240,O00004065,M001,1,680,680,served,2025-02-24T13:30:48+09:00,617,0
OI00010241,O00004065,M002,2,780,1560,served,2025-02-24T13:34:27+09:00,836,0
OI00010242,O00004065,M005,2,390,780,served,2025-02-24T13:38:33+09:00,1082,1
OI00010243,O00004066,M001,3,680,2040,served,2025-02-24T14:34:47+09:00,534,0
OI00010244,O00004066,M104,2,800,1600,served,2025-02-24T14:30:23+09:00,270,0
OI00010245,O00004066,M002,2,780,1560,served,2025-02-24T14:33:37+09:00,464,0
OI00010246,O00004066,M002,2,780,1560,served,2025-02-24T14:36:35+09:00,642,0
OI00010247,O00004067,M004,2,980,1960,served,2025-02-24T20:41:29+09:00,900,0
OI00010248,O00004067,M006,1,450,450,served,2025-02-24T20:38:08+09:00,699,1
OI00010249,O00004068,M002,2,780,1560,served,2025-02-24T21:03:50+09:00,806,0
OI00010250,O00004069,M004,2,980,1960,served,2025-02-24T21:10:11+09:00,1099,0
OI00010251,O00004069,M003,2,520,1040,served,2025-02-24T21:06:47+09:00,895,0
OI00010252,O00004069,M006,2,450,900,served,2025-02-24T21:11:21+09:00,1169,1
OI00010253,O00004070,M004,1,980,980,served,2025-02-24T07:53:12+09:00,637,0
OI00010254,O00004071,M001,3,680,2040,served,2025-02-24T08:55:41+09:00,768,0
OI00010255,O00004071,M006,1,450,450,served,2025-02-24T08:59:47+09:00,1014,1
OI00010256,O00004071,M004,3,980,2940,served,2025-02-24T08:59:58+09:00,1025,0
OI00010257,O00004072,M005,3,390,1170,served,2025-02-24T12:55:51+09:00,829,1
OI00010258,O00004072,M001,2,680,1360,served,2025-02-24T12:54:18+09:00,736,0
OI00010259,O00004073,M005,2,390,780,served,2025-02-24T12:54:18+09:00,517,1
OI00010260,O00004073,M003,2,520,1040,served,2025-02-24T12:56:47+09:00,666,0
OI00010261,O00004073,M006,1,450,450,served,2025-02-24T12:58:31+09:00,770,1
OI00010262,O00004074,M005,3,390,1170,served,2025-02-24T16:59:15+09:00,801,1
OI00010263,O00004074,M104,1,800,800,served,2025-02-24T17:00:09+09:00,855,0
OI00010264,O00004074,M004,2,980,1960,served,2025-02-24T17:00:10+09:00,856,0
OI00010265,O00004075,M006,1,450,450,served,2025-02-24T16:12:50+09:00,1097,1
OI00010266,O00004075,M005,1,390,390,served,2025-02-24T16:06:19+09:00,706,1
