visit_id,store_id,table_id,seated_at,left_at,adult_cnt,child_cnt,visit_date,day_of_week,time_slot
V00002799,S001,T18,2025-03-17T08:21:52+09:00,2025-03-17T08:57:52+09:00,2,1,2025-03-17,0,morning
V00002800,S002,T13,2025-03-17T08:37:03+09:00,2025-03-17T09:41:03+09:00,1,2,2025-03-17,0,morning
V00002801,S002,T07,2025-03-17T08:02:35+09:00,2025-03-17T08:38:35+09:00,3,2,2025-03-17,0,morning
V00002802,S002,T06,2025-03-17T17:41:56+09:00,2025-03-17T19:41:56+09:00,4,0,2025-03-17,0,afternoon
V00002803,S002,T15,2025-03-17T20:05:34+09:00,2025-03-17T21:10:34+09:00,3,0,2025-03-17,0,evening
V00002804,S002,T13,2025-03-17T14:48:23+09:00,2025-03-17T16:03:23+09:00,4,0,2025-03-17,0,lunch
V00002805,S002,T25,2025-03-17T12:16:27+09:00,2025-03-17T13:31:27+09:00,4,2,2025-03-17,0,lunch
V00002806,S002,T20,2025-03-17T12:16:52+09:00,2025-03-17T13:49:52+09:00,1,2,2025-03-17,0,lunch
V00002807,S002,T28,2025-03-17T09:52:09+09:00,2025-03-17T11:18:09+09:00,4,0,2025-03-17,0,morning
V00002808,S002,T23,2025-03-17T09:44:14+09:00,2025-03-17T10:20:14+09:00,1,2,2025-03-17,0,morning
V00002809,S003,T15,2025-03-17T10:26:15+09:00,2025-03-17T11:43:15+09:00,2,2,2025-03-17,0,morning
V00002810,S003,T04,2025-03-17T16:44:34+09:00,2025-03-17T17:42:34+09:00,2,2,2025-03-17,0,afternoon
V00002811,S003,T12,2025-03-17T15:47:35+09:00,2025-03-17T17:38:35+09:00,2,1,2025-03-17,0,afternoon
V00002812,S003,T16,2025-03-17T16:09:25+09:00,2025-03-17T17:03:25+09:00,4,0,2025-03-17,0,afternoon
V00002813,S003,T24,2025-03-17T07:14:51+09:00,2025-03-17T08:06:51+09:00,3,2,2025-03-17,0,morning
V00002814,S003,T02,2025-03-17T19:59:15+09:00,2025-03-17T21:58:15+09:00,4,2,2025-03-17,0,evening
V00002815,S003,T14,2025-03-17T13:25:56+09:00,2025-03-17T14:34:56+09:00,3,1,2025-03-17,0,lunch
V00002816,S003,T24,2025-03-17T20:27:03+09:00,2025-03-17T22:17:03+09:00,3,2,2025-03-17,0,evening
V00002817,S003,T06,2025-03-17T14:01:48+09:00,2025-03-17T15:45:48+09:00,1,1,2025-03-17,0,lunch
V00002818,S003,T09,2025-03-17T14:53:07+09:00,2025-03-17T16:20:07+09:00,2,1,2025-03-17,0,lunch
V00002819,S003,T17,2025-03-17T21:19:45+09:00,2025-03-17T23:00:00+09:00,1,2,2025-03-17,0,evening
V00002820,S003,T21,2025-03-17T07:03:38+09:00,2025-03-17T08:39:38+09:00,3,2,2025-03-17,0,morning
V00002821,S003,T29,2025-03-17T15:35:34+09:00,2025-03-17T16:16:34+09:00,1,0,2025-03-17,0,afternoon
V00002822,S001,T20,2025-03-18T15:54:35+09:00,2025-03-18T17:17:35+09:00,2,1,2025-03-18,1,afternoon
V00002823,S001,T13,2025-03-18T19:08:45+09:00,2025-03-18T20:01:45+09:00,2,2,2025-03-18,1,evening
V00002824,S001,T27,2025-03-18T18:15:44+09:00,2025-03-18T20:02:44+09:00,3,0,2025-03-18,1,evening
V00002825,S001,T20,2025-03-18T14:00:41+09:00,2025-03-18T15:50:41+09:00,3,0,2025-03-18,1,lunch
V00002826,S001,T17,2025-03-18T19:54:06+09:00,2025-03-18T21:08:06+09:00,2,0,2025-03-18,1,evening
V00002827,S001,T09,2025-03-18T07:20:45+09:00,2025-03-18T08:14:45+09:00,4,1,2025-03-18,1,morning
V00002828,S001,T19,2025-03-18T11:21:24+09:00,2025-03-18T12:50:24+09:00,2,0,2025-03-18,1,lunch
V00002829,S001,T21,2025-03-18T07:15:27+09:00,2025-03-18T08:05:27+09:00,4,1,2025-03-18,1,morning
V00002830,S001,T22,2025-03-18T08:07:02+09:00,2025-03-18T09:17:02+09:00,2,1,2025-03-18,1,morning
V00002831,S001,T14,2025-03-18T17:51:49+09:00,2025-03-18T19:51:49+09:00,4,0,2025-03-18,1,afternoon
V00002832,S001,T29,2025-03-18T10:17:26+09:00,2025-03-18T11:39:26+09:00,2,2,2025-03-18,1,morning
V00002833,S001,T30,2025-03-18T19:50:01+09:00,2025-03-18T21:02:01+09:00,3,2,2025-03-18,1,evening
V00002834,S002,T29,2025-03-18T09:17:45+09:00,2025-03-18T10:56:45+09:00,2,0,2025-03-18,1,morning
V00002835,S002,T15,2025-03-18T07:04:52+09:00,2025-03-18T08:46:52+09:00,4,2,2025-03-18,1,morning
V00002836,S002,T19,2025-03-18T08:36:22+09:00,2025-03-18T10:05:22+09:00,2,0,2025-03-18,1,morning
V00002837,S002,T14,2025-03-18T18:42:32+09:00,2025-03-18T20:02:32+09:00,4,0,2025-03-18,1,evening
V00002838,S002,T27,2025-03-18T21:27:30+09:00,2025-03-18T22:54:30+09:00,4,2,2025-03-18,1,evening
V00002839,S002,T08,2025-03-18T14:38:32+09:00,2025-03-18T16:32:32+09:00,4,1,2025-03-18,1,lunch
V00002840,S002,T07,2025-03-18T13:10:39+09:00,2025-03-18T14:57:39+09:00,3,2,2025-03-18,1,lunch
V00002841,S002,T30,2025-03-18T20:52:00+09:00,2025-03-18T22:35:00+09:00,2,2,2025-03-18,1,evening
V00002842,S002,T25,2025-03-18T21:05:48+09:00,2025-03-18T22:44:48+09:00,2,0,2025-03-18,1,evening
V00002843,S002,T29,2025-03-18T15:28:02+09:00,2025-03-18T16:27:02+09:00,1,2,2025-03-18,1,afternoon
V00002844,S003,T12,2025-03-18T14:09:38+09:00,2025-03-18T15:57:38+09:00,4,1,2025-03-18,1,lunch
V00002845,S003,T18,2025-03-18T10:56:16+09:00,2025-03-18T12:17:16+09:00,1,1,2025-03-18,1,morning
V00002846,S003,T19,2025-03-18T11:53:30+09:00,2025-03-18T13:02:30+09:00,3,1,2025-03-18,1,lunch
V00002847,S003,T13,2025-03-18T08:04:11+09:00,2025-03-18T08:47:11+09:00,1,2,2025-03-18,1,morning
V00002848,S003,T08,2025-03-18T09:36:06+09:00,2025-03-18T10:33:06+09:00,3,2,2025-03-18,1,morning
V00002849,S003,T05,2025-03-18T08:02:05+09:00,2025-03-18T09:17:05+09:00,3,1,2025-03-18,1,morning
V00002850,S003,T22,2025-03-18T09:42:40+09:00,2025-03-18T10:57:40+09:00,3,0,2025-03-18,1,morning
V00002851,S003,T12,2025-03-18T14:48:30+09:00,2025-03-18T15:47:30+09:00,1,0,2025-03-18,1,lunch
V00002852,S003,T22,2025-03-18T16:04:13+09:00,2025-03-18T17:42:13+09:00,3,1,2025-03-18,1,afternoon
V00002853,S003,T15,2025-03-18T16:29:51+09:00,2025-03-18T17:31:51+09:00,3,1,2025-03-18,1,afternoon
V00002854,S003,T21,2025-03-18T17:53:42+09:00,2025-03-18T18:47:42+09:00,1,2,2025-03-18,1,afternoon
V00002855,S003,T26,2025-03-18T10:46:05+09:00,2025-03-18T12:23:05+09:00,1,0,2025-03-18,1,morning
V00002856,S003,T16,2025-03-18T16:55:56+09:00,2025-03-18T18:40:56+09:00,1,1,2025-03-18,1,afternoon
V00002857,S003,T10,2025-03-18T18:06:15+09:00,2025-03-18T19:31:15+09:00,1,0,2025-03-18,1,evening
V00002858,S001,T10,2025-03-19T16:11:15+09:00,2025-03-19T17:29:15+09:00,1,1,2025-03-19,2,afternoon
V00002859,S001,T27,2025-03-19T19:35:35+09:00,2025-03-19T20:29:35+09:00,1,2,2025-03-19,2,evening
V00002860,S001,T10,2025-03-19T08:19:25+09:00,2025-03-19T09:48:25+09:00,2,0,2025-03-19,2,morning
V00002861,S001,T04,2025-03-19T19:30:34+09:00,2025-03-19T21:03:34+09:00,3,0,2025-03-19,2,evening
V00002862,S001,T20,2025-03-19T09:54:26+09:00,2025-03-19T11:10:26+09:00,4,0,2025-03-19,2,morning
V00002863,S001,T14,2025-03-19T17:39:28+09:00,2025-03-19T19:37:28+09:00,3,2,2025-03-19,2,afternoon
V00002864,S001,T02,2025-03-19T14:23:19+09:00,2025-03-19T15:21:19+09:00,3,1,2025-03-19,2,lunch
V00002865,S001,T13,2025-03-19T15:29:48+09:00,2025-03-19T16:38:48+09:00,3,2,2025-03-19,2,afternoon
V00002866,S001,T19,2025-03-19T07:13:53+09:00,2025-03-19T07:48:53+09:00,3,0,2025-03-19,2,morning
V00002867,S001,T18,2025-03-19T15:29:25+09:00,2025-03-19T16:48:25+09:00,4,2,2025-03-19,2,afternoon
V00002868,S001,T13,2025-03-19T14:21:50+09:00,2025-03-19T15:45:50+09:00,1,0,2025-03-19,2,lunch
V00002869,S001,T12,2025-03-19T16:48:04+09:00,2025-03-19T18:17:04+09:00,4,0,2025-03-19,2,afternoon
V00002870,S001,T18,2025-03-19T10:03:51+09:00,2025-03-19T11:42:51+09:00,4,2,2025-03-19,2,morning
V00002871,S001,T13,2025-03-19T19:31:44+09:00,2025-03-19T21:21:44+09:00,4,2,2025-03-19,2,evening
V00002872,S002,T07,2025-03-19T08:31:01+09:00,2025-03-19T10:19:01+09:00,1,2,2025-03-19,2,morning
V00002873,S002,T16,2025-03-19T09:43:34+09:00,2025-03-19T11:03:34+09:00,3,2,2025-03-19,2,morning
V00002874,S002,T30,2025-03-19T14:11:04+09:00,2025-03-19T15:29:04+09:00,4,0,2025-03-19,2,lunch
V00002875,S002,T01,2025-03-19T16:07:49+09:00,2025-03-19T17:49:49+09:00,2,2,2025-03-19,2,afternoon
V00002876,S002,T28,2025-03-19T17:39:57+09:00,2025-03-19T19:22:57+09:00,3,0,2025-03-19,2,afternoon
V00002877,S002,T01,2025-03-19T14:26:34+09:00,2025-03-19T15:27:34+09:00,3,2,2025-03-19,2,lunch
V00002878,S002,T13,2025-03-19T12:05:33+09:00,2025-03-19T13:13:33+09:00,1,2,2025-03-19,2,lunch
V00002879,S002,T18,2025-03-19T07:02:14+09:00,2025-03-19T07:54:14+09:00,4,0,2025-03-19,2,morning
V00002880,S003,T20,2025-03-19T18:20:00+09:00,2025-03-19T19:46:00+09:00,2,2,2025-03-19,2,evening
V00002881,S003,T12,2025-03-19T19:24:59+09:00,2025-03-19T21:16:59+09:00,4,0,2025-03-19,2,evening
V00002882,S003,T26,2025-03-19T14:16:12+09:00,2025-03-19T16:15:12+09:00,1,0,2025-03-19,2,lunch
V00002883,S003,T05,2025-03-19T13:51:16+09:00,2025-03-19T15:48:16+09:00,4,0,2025-03-19,2,lunch
V00002884,S003,T08,2025-03-19T14:39:29+09:00,2025-03-19T16:18:29+09:00,1,0,2025-03-19,2,lunch
V00002885,S003,T19,2025-03-19T16:26:06+09:00,2025-03-19T18:02:06+09:00,4,2,2025-03-19,2,afternoon
V00002886,S003,T21,2025-03-19T18:37:44+09:00,2025-03-19T19:27:44+09:00,1,0,2025-03-19,2,evening
V00002887,S003,T02,2025-03-19T07:50:51+09:00,2025-03-19T08:53:51+09:00,4,1,2025-03-19,2,morning
V00002888,S003,T04,2025-03-19T16:09:43+09:00,2025-03-19T18:07:43+09:00,2,2,2025-03-19,2,afternoon
V00002889,S003,T26,2025-03-19T20:54:02+09:00,2025-03-19T22:13:02+09:00,4,2,2025-03-19,2,evening
V00002890,S003,T08,2025-03-19T07:27:35+09:00,2025-03-19T08:03:35+09:00,2,2,2025-03-19,2,morning
V00002891,S003,T03,2025-03-19T10:58:05+09:00,2025-03-19T12:23:05+09:00,4,1,2025-03-19,2,morning
V00002892,S001,T17,2025-03-20T18:35:05+09:00,2025-03-20T19:43:05+09:00,3,0,2025-03-20,3,evening
V00002893,S001,T23,2025-03-20T19:03:27+09:00,2025-03-20T19:48:27+09:00,3,2,2025-03-20,3,evening
V00002894,S001,T04,2025-03-20T10:39:36+09:00,2025-03-20T12:16:36+09:00,2,0,2025-03-20,3,morning
V00002895,S001,T10,2025-03-20T18:10:33+09:00,2025-03-20T18:56:33+09:00,4,2,2025-03-20,3,evening
V00002896,S001,T17,2025-03-20T15:30:39+09:00,2025-03-20T16:31:39+09:00,3,0,2025-03-20,3,afternoon
V00002897,S001,T21,2025-03-20T07:57:01+09:00,2025-03-20T09:16:01+09:00,2,1,2025-03-20,3,morning
V00002898,S001,T29,2025-03-20T16:01:41+09:00,2025-03-20T17:59:41+09:00,1,2,2025-03-20,3,afternoon
V00002899,S001,T30,2025-03-20T16:20:02+09:00,2025-03-20T17:35:02+09:00,4,1,2025-03-20,3,afternoon
V00002900,S001,T10,2025-03-20T16:21:51+09:00,2025-03-20T17:21:51+09:00,2,1,2025-03-20,3,afternoon
V00002901,S002,T07,2025-03-20T07:16:17+09:00,2025-03-20T09:11:17+09:00,4,1,2025-03-20,3,morning
V00002902,S002,T25,2025-03-20T07:28:55+09:00,2025-03-20T08:21:55+09:00,1,0,2025-03-20,3,morning
V00002903,S002,T02,2025-03-20T17:52:50+09:00,2025-03-20T19:32:50+09:00,1,2,2025-03-20,3,afternoon
V00002904,S002,T11,2025-03-20T13:11:37+09:00,2025-03-20T14:27:37+09:00,2,0,2025-03-20,3,lunch
V00002905,S002,T10,2025-03-20T18:26:02+09:00,2025-03-20T19:42:02+09:00,4,0,2025-03-20,3,evening
V00002906,S002,T20,2025-03-20T14:26:55+09:00,2025-03-20T16:10:55+09:00,3,2,2025-03-20,3,lunch
V00002907,S002,T14,2025-03-20T14:31:37+09:00,2025-03-20T15:32:37+09:00,1,0,2025-03-20,3,lunch
V00002908,S002,T07,2025-03-20T10:46:31+09:00,2025-03-20T11:47:31+09:00,3,0,2025-03-20,3,morning
V00002909,S002,T04,2025-03-20T17:00:03+09:00,2025-03-20T18:45:03+09:00,1,2,2025-03-20,3,afternoon
V00002910,S002,T17,2025-03-20T17:12:59+09:00,2025-03-20T19:11:59+09:00,3,1,2025-03-20,3,afternoon
V00002911,S002,T14,2025-03-20T09:04:15+09:00,2025-03-20T10:19:15+09:00,4,2,2025-03-20,3,morning
V00002912,S002,T25,2025-03-20T18:13:59+09:00,2025-03-20T20:13:59+09:00,3,1,2025-03-20,3,evening
V00002913,S002,T04,2025-03-20T21:04:56+09:00,2025-03-20T21:55:56+09:00,4,1,2025-03-20,3,evening
V00002914,S002,T05,2025-03-20T15:48:22+09:00,2025-03-20T16:55:22+09:00,2,2,2025-03-20,3,afternoon
V00002915,S002,T03,2025-03-20T21:08:37+09:00,2025-03-20T22:38:37+09:00,2,1,2025-03-20,3,evening
V00002916,S002,T26,2025-03-20T18:05:02+09:00,2025-03-20T19:13:02+09:00,3,0,2025-03-20,3,evening
V00002917,S003,T29,2025-03-20T08:11:58+09:00,2025-03-20T08:55:58+09:00,4,0,2025-03-20,3,morning
V00002918,S003,T01,2025-03-20T08:52:30+09:00,2025-03-20T09:38:30+09:00,3,0,2025-03-20,3,morning
V00002919,S003,T19,2025-03-20T09:43:42+09:00,2025-03-20T11:23:42+09:00,4,0,2025-03-20,3,morning
V00002920,S003,T02,2025-03-20T20:43:08+09:00,2025-03-20T21:35:08+09:00,4,0,2025-03-20,3,evening
V00002921,S003,T09,2025-03-20T21:06:13+09:00,2025-03-20T22:39:13+09:00,4,1,2025-03-20,3,evening
V00002922,S003,T10,2025-03-20T15:45:35+09:00,2025-03-20T16:37:35+09:00,3,1,2025-03-20,3,afternoon
V00002923,S003,T20,2025-03-20T08:09:00+09:00,2025-03-20T09:20:00+09:00,1,2,2025-03-20,3,morning
V00002924,S003,T08,2025-03-20T16:16:01+09:00,2025-03-20T18:14:01+09:00,2,0,2025-03-20,3,afternoon
V00002925,S003,T06,2025-03-20T14:33:13+09:00,2025-03-20T15:46:13+09:00,2,2,2025-03-20,3,lunch
V00002926,S001,T24,2025-03-21T10:04:54+09:00,2025-03-21T11:42:54+09:00,1,1,2025-03-21,4,morning
V00002927,S001,T25,2025-03-21T18:41:31+09:00,2025-03-21T19:58:31+09:00,4,1,2025-03-21,4,evening
V00002928,S001,T08,2025-03-21T14:48:33+09:00,2025-03-21T15:53:33+09:00,2,2,2025-03-21,4,lunch
V00002929,S001,T24,2025-03-21T08:00:20+09:00,2025-03-21T09:43:20+09:00,1,1,2025-03-21,4,morning
V00002930,S001,T06,2025-03-21T16:42:19+09:00,2025-03-21T18:16:19+09:00,4,0,2025-03-21,4,afternoon
V00002931,S001,T16,2025-03-21T14:24:39+09:00,2025-03-21T15:36:39+09:00,4,2,2025-03-21,4,lunch
V00002932,S001,T15,2025-03-21T08:04:33+09:00,2025-03-21T10:03:33+09:00,4,0,2025-03-21,4,morning
V00002933,S001,T04,2025-03-21T18:58:16+09:00,2025-03-21T20:21:16+09:00,2,1,2025-03-21,4,evening
V00002934,S002,T27,2025-03-21T17:03:45+09:00,2025-03-21T18:27:45+09:00,1,2,2025-03-21,4,afternoon
V00002935,S002,T03,2025-03-21T19:18:09+09:00,2025-03-21T20:58:09+09:00,4,0,2025-03-21,4,evening
V00002936,S002,T26,2025-03-21T17:30:37+09:00,2025-03-21T18:23:37+09:00,3,0,2025-03-21,4,afternoon
V00002937,S002,T20,2025-03-21T15:43:17+09:00,2025-03-21T16:46:17+09:00,2,2,2025-03-21,4,afternoon
V00002938,S002,T19,2025-03-21T17:49:58+09:00,2025-03-21T19:48:58+09:00,4,1,2025-03-21,4,afternoon
V00002939,S002,T10,2025-03-21T16:02:29+09:00,2025-03-21T17:22:29+09:00,4,1,2025-03-21,4,afternoon
V00002940,S002,T18,2025-03-21T12:42:23+09:00,2025-03-21T14:06:23+09:00,3,0,2025-03-21,4,lunch
V00002941,S002,T17,2025-03-21T14:27:03+09:00,2025-03-21T15:13:03+09:00,2,0,2025-03-21,4,lunch
V00002942,S002,T07,2025-03-21T18:18:11+09:00,2025-03-21T19:16:11+09:00,2,0,2025-03-21,4,evening
V00002943,S002,T15,2025-03-21T15:45:32+09:00,2025-03-21T17:20:32+09:00,2,2,2025-03-21,4,afternoon
V00002944,S002,T12,2025-03-21T13:50:58+09:00,2025-03-21T15:03:58+09:00,1,1,2025-03-21,4,lunch
V00002945,S002,T22,2025-03-21T13:44:35+09:00,2025-03-21T14:32:35+09:00,1,0,2025-03-21,4,lunch
V00002946,S002,T18,2025-03-21T14:00:15+09:00,2025-03-21T15:41:15+09:00,1,0,2025-03-21,4,lunch
V00002947,S002,T01,2025-03-21T10:53:15+09:00,2025-03-21T11:38:15+09:00,3,2,2025-03-21,4,morning
V00002948,S003,T27,2025-03-21T14:32:36+09:00,2025-03-21T16:23:36+09:00,3,0,2025-03-21,4,lunch
V00002949,S003,T21,2025-03-21T18:10:31+09:00,2025-03-21T19:54:31+09:00,3,1,2025-03-21,4,evening
V00002950,S003,T06,2025-03-21T18:05:30+09:00,2025-03-21T19:36:30+09:00,4,0,2025-03-21,4,evening
V00002951,S003,T22,2025-03-21T15:02:31+09:00,2025-03-21T16:51:31+09:00,1,1,2025-03-21,4,afternoon
V00002952,S003,T27,2025-03-21T15:49:38+09:00,2025-03-21T16:53:38+09:00,4,1,2025-03-21,4,afternoon
V00002953,S003,T04,2025-03-21T20:20:06+09:00,2025-03-21T21:57:06+09:00,2,1,2025-03-21,4,evening
V00002954,S003,T23,2025-03-21T18:05:08+09:00,2025-03-21T19:38:08+09:00,1,2,2025-03-21,4,evening
V00002955,S003,T26,2025-03-21T07:30:48+09:00,2025-03-21T09:29:48+09:00,1,2,2025-03-21,4,morning
V00002956,S003,T25,2025-03-21T17:20:12+09:00,2025-03-21T18:51:12+09:00,1,2,2025-03-21,4,afternoon
V00002957,S003,T01,2025-03-21T17:32:30+09:00,2025-03-21T18:43:30+09:00,2,0,2025-03-21,4,afternoon
V00002958,S003,T27,2025-03-21T07:37:27+09:00,2025-03-21T09:15:27+09:00,1,0,2025-03-21,4,morning
V00002959,S003,T23,2025-03-21T07:24:58+09:00,2025-03-21T09:06:58+09:00,1,0,2025-03-21,4,morning
V00002960,S001,T25,2025-03-22T13:52:58+09:00,2025-03-22T14:43:58+09:00,3,1,2025-03-22,5,lunch
V00002961,S001,T23,2025-03-22T12:18:17+09:00,2025-03-22T13:54:17+09:00,4,2,2025-03-22,5,lunch
V00002962,S001,T24,2025-03-22T15:23:14+09:00,2025-03-22T17:14:14+09:00,1,1,2025-03-22,5,afternoon
V00002963,S001,T01,2025-03-22T16:00:44+09:00,2025-03-22T17:11:44+09:00,2,0,2025-03-22,5,afternoon
V00002964,S001,T19,2025-03-22T18:33:39+09:00,2025-03-22T20:13:39+09:00,2,0,2025-03-22,5,evening
V00002965,S001,T19,2025-03-22T07:38:56+09:00,2025-03-22T08:49:56+09:00,3,0,2025-03-22,5,morning
V00002966,S001,T14,2025-03-22T19:51:46+09:00,2025-03-22T20:37:46+09:00,3,0,2025-03-22,5,evening
V00002967,S001,T18,2025-03-22T13:21:20+09:00,2025-03-22T14:53:20+09:00,2,1,2025-03-22,5,lunch
V00002968,S001,T19,2025-03-22T12:07:04+09:00,2025-03-22T12:52:04+09:00,3,2,2025-03-22,5,lunch
V00002969,S001,T11,2025-03-22T15:58:50+09:00,2025-03-22T17:08:50+09:00,2,1,2025-03-22,5,afternoon
V00002970,S001,T06,2025-03-22T07:03:07+09:00,2025-03-22T08:09:07+09:00,4,0,2025-03-22,5,morning
V00002971,S001,T24,2025-03-22T20:29:11+09:00,2025-03-22T22:06:11+09:00,3,2,2025-03-22,5,evening
V00002972,S001,T17,2025-03-22T07:05:51+09:00,2025-03-22T07:53:51+09:00,3,0,2025-03-22,5,morning
V00002973,S001,T04,2025-03-22T12:32:29+09:00,2025-03-22T14:18:29+09:00,3,2,2025-03-22,5,lunch
V00002974,S001,T24,2025-03-22T13:13:20+09:00,2025-03-22T14:23:20+09:00,1,2,2025-03-22,5,lunch
V00002975,S001,T07,2025-03-22T12:03:06+09:00,2025-03-22T13:51:06+09:00,1,1,2025-03-22,5,lunch
V00002976,S002,T14,2025-03-22T08:32:51+09:00,2025-03-22T10:15:51+09:00,1,2,2025-03-22,5,morning
V00002977,S002,T30,2025-03-22T09:03:01+09:00,2025-03-22T10:06:01+09:00,1,0,2025-03-22,5,morning
V00002978,S002,T11,2025-03-22T15:31:53+09:00,2025-03-22T16:24:53+09:00,4,2,2025-03-22,5,afternoon
V00002979,S002,T06,2025-03-22T14:25:10+09:00,2025-03-22T15:12:10+09:00,4,1,2025-03-22,5,lunch
V00002980,S002,T16,2025-03-22T13:16:41+09:00,2025-03-22T14:51:41+09:00,1,2,2025-03-22,5,lunch
V00002981,S002,T01,2025-03-22T09:06:41+09:00,2025-03-22T10:15:41+09:00,2,0,2025-03-22,5,morning
V00002982,S002,T14,2025-03-22T18:32:58+09:00,2025-03-22T19:28:58+09:00,4,2,2025-03-22,5,evening
V00002983,S002,T21,2025-03-22T12:28:50+09:00,2025-03-22T13:34:50+09:00,1,1,2025-03-22,5,lunch
V00002984,S002,T14,2025-03-22T18:22:15+09:00,2025-03-22T19:21:15+09:00,2,2,2025-03-22,5,evening
V00002985,S002,T16,2025-03-22T17:53:24+09:00,2025-03-22T19:24:24+09:00,2,2,2025-03-22,5,afternoon
V00002986,S002,T12,2025-03-22T15:24:57+09:00,2025-03-22T16:59:57+09:00,2,1,2025-03-22,5,afternoon
V00002987,S002,T14,2025-03-22T15:44:48+09:00,2025-03-22T17:20:48+09:00,4,1,2025-03-22,5,afternoon
V00002988,S002,T26,2025-03-22T17:38:57+09:00,2025-03-22T19:37:57+09:00,1,0,2025-03-22,5,afternoon
V00002989,S002,T05,2025-03-22T16:02:03+09:00,2025-03-22T16:59:03+09:00,2,2,2025-03-22,5,afternoon
V00002990,S003,T11,2025-03-22T17:59:57+09:00,2025-03-22T19:01:57+09:00,4,2,2025-03-22,5,afternoon
V00002991,S003,T27,2025-03-22T12:25:57+09:00,2025-03-22T13:53:57+09:00,2,1,2025-03-22,5,lunch
V00002992,S003,T17,2025-03-22T17:47:15+09:00,2025-03-22T19:38:15+09:00,3,1,2025-03-22,5,afternoon
V00002993,S003,T22,2025-03-22T13:41:43+09:00,2025-03-22T15:08:43+09:00,1,0,2025-03-22,5,lunch
V00002994,S003,T14,2025-03-22T08:42:42+09:00,2025-03-22T10:00:42+09:00,4,2,2025-03-22,5,morning
V00002995,S003,T07,2025-03-22T10:56:26+09:00,2025-03-22T12:08:26+09:00,2,2,2025-03-22,5,morning
V00002996,S003,T15,2025-03-22T14:18:07+09:00,2025-03-22T15:07:07+09:00,4,2,2025-03-22,5,lunch
V00002997,S003,T04,2025-03-22T17:04:56+09:00,2025-03-22T18:00:56+09:00,1,1,2025-03-22,5,afternoon
V00002998,S001,T10,2025-03-23T14:52:02+09:00,2025-03-23T15:43:02+09:00,3,1,2025-03-23,6,lunch
V00002999,S001,T20,2025-03-23T20:56:16+09:00,2025-03-23T22:31:16+09:00,3,0,2025-03-23,6,evening
V00003000,S001,T12,2025-03-23T19:47:07+09:00,2025-03-23T21:06:07+09:00,4,1,2025-03-23,6,evening
V00003001,S001,T03,2025-03-23T20:10:43+09:00,2025-03-23T20:50:43+09:00,1,0,2025-03-23,6,evening
V00003002,S001,T10,2025-03-23T12:21:30+09:00,2025-03-23T14:08:30+09:00,4,2,2025-03-23,6,lunch
V00003003,S001,T04,2025-03-23T12:34:29+09:00,2025-03-23T14:28:29+09:00,4,0,2025-03-23,6,lunch
V00003004,S001,T07,2025-03-23T09:44:57+09:00,2025-03-23T11:15:57+09:00,2,1,2025-03-23,6,morning
V00003005,S001,T15,2025-03-23T19:36:11+09:00,2025-03-23T21:03:11+09:00,3,1,2025-03-23,6,evening
V00003006,S001,T24,2025-03-23T20:05:00+09:00,2025-03-23T21:15:00+09:00,1,2,2025-03-23,6,evening
V00003007,S002,T06,2025-03-23T15:23:59+09:00,2025-03-23T16:14:59+09:00,1,0,2025-03-23,6,afternoon
V00003008,S002,T03,2025-03-23T20:43:01+09:00,2025-03-23T21:47:01+09:00,4,2,2025-03-23,6,evening
V00003009,S002,T08,2025-03-23T12:44:31+09:00,2025-03-23T14:05:31+09:00,2,0,2025-03-23,6,lunch
V00003010,S002,T09,2025-03-23T07:01:36+09:00,2025-03-23T08:15:36+09:00,3,1,2025-03-23,6,morning
V00003011,S002,T24,2025-03-23T11:41:38+09:00,2025-03-23T13:35:38+09:00,3,2,2025-03-23,6,lunch
V00003012,S002,T15,2025-03-23T14:30:14+09:00,2025-03-23T16:22:14+09:00,4,2,2025-03-23,6,lunch
V00003013,S002,T19,2025-03-23T11:36:04+09:00,2025-03-23T13:25:04+09:00,3,2,2025-03-23,6,lunch
V00003014,S002,T13,2025-03-23T14:49:42+09:00,2025-03-23T16:14:42+09:00,4,0,2025-03-23,6,lunch
V00003015,S002,T13,2025-03-23T18:03:53+09:00,2025-03-23T19:23:53+09:00,1,0,2025-03-23,6,evening
V00003016,S002,T19,2025-03-23T21:17:36+09:00,2025-03-23T22:00:36+09:00,2,2,2025-03-23,6,evening
V00003017,S002,T23,2025-03-23T14:22:57+09:00,2025-03-23T15:17:57+09:00,1,2,2025-03-23,6,lunch
V00003018,S002,T19,2025-03-23T07:16:38+09:00,2025-03-23T08:58:38+09:00,3,0,2025-03-23,6,morning
V00003019,S003,T01,2025-03-23T09:32:37+09:00,2025-03-23T10:37:37+09:00,4,1,2025-03-23,6,morning
V00003020,S003,T03,2025-03-23T12:10:48+09:00,2025-03-23T13:03:48+09:00,4,1,2025-03-23,6,lunch
V00003021,S003,T28,2025-03-23T12:30:05+09:00,2025-03-23T13:44:05+09:00,4,0,2025-03-23,6,lunch
V00003022,S003,T12,2025-03-23T09:51:34+09:00,2025-03-23T11:44:34+09:00,2,2,2025-03-23,6,morning
V00003023,S003,T27,2025-03-23T20:49:04+09:00,2025-03-23T22:29:04+09:00,1,2,2025-03-23,6,evening
